,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
190,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,6,session_2,0.2599097419545624,0.6442050134787062,0.6751347870621563,0.02138875728632354,4272,1
191,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,6,session_3,0.19444444444444445,0.39277726110594446,0.43927772611059446,0.06126759879209666,4272,1
192,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,7,session_1,0.6,0.9333333333333333,0.9333333333333333,0.04331197454173533,4272,1
193,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,7,session_2,0.5,0.5166666666666666,0.5166666666666666,0.03482162532245566,4272,1
194,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,7,session_3,0.5833333333333334,0.7333333333333334,0.7333333333333334,0.035545023696682464,4272,1
195,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,8,session_1,0.36942702760360935,0.7149425660923276,0.7277442566092327,0.030617067861288972,4272,1
196,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,8,session_2,0.375,0.6785714285714285,0.6785714285714285,0.06464409626748523,4272,1
197,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,8,session_3,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.0809196964871131,4272,1
198,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,9,session_1,0.6964285714285714,0.8035714285714286,0.8035714285714286,0.08207441972044204,4272,1
199,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,9,session_2,0.4107142857142857,0.75,0.75,0.031661226320041626,4272,1
200,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,9,session_3,0.9642857142857143,1.0,1.0,0.11508503894493714,4272,1
201,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,10,session_1,0.5,0.7916666666666666,0.7916666666666666,0.04518502964673886,4272,1
202,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,10,session_2,0.19999999999999998,0.5833333333333334,0.5833333333333334,0.021114966278622322,4272,1
203,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,10,session_3,0.6833333333333333,0.8833333333333333,0.8833333333333333,0.08215238176415167,4272,1
204,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,11,session_1,0.3335787831562526,0.47335787831562526,0.4748357878315625,0.0327846504924119,4272,1
205,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,11,session_2,0.27895778957789574,0.7219997199972,0.74719997199972,0.045340914888272785,4272,1
206,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,11,session_3,0.34601533515335153,0.583330520805208,0.6020830520805207,0.02634460236873944,4272,1
207,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,12,session_1,0.65,1.0,1.0,0.08238673493060278,4272,1
208,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,12,session_2,0.7708333333333334,0.8541666666666666,0.8541666666666666,0.15220325764165943,4272,1
209,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,12,session_3,0.7045454545454546,0.8863636363636364,0.8863636363636364,0.12050382931158038,4272,1
210,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,13,session_1,0.33410236345953204,0.6854935696792865,0.6872993569679287,0.07986567960200436,4272,1
211,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,13,session_2,0.75,0.9615384615384616,0.9615384615384616,0.08607339328809019,4272,1
212,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,13,session_3,0.34615384615384615,0.75,0.75,0.06086498826284508,4272,1
213,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,14,session_1,0.21666666666666667,0.5114832814994816,0.5161483281499482,0.03640649578873559,4272,1
214,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,14,session_2,0.04999999999999999,0.1,0.1,0.009531219013413656,4272,1
215,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,14,session_3,0.6833333333333333,0.7833333333333333,0.7833333333333333,0.1243175955366248,4272,1
216,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,15,session_1,0.2889576812434791,0.4942497341640083,0.5181749734164008,0.04922395662747156,4272,1
217,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,15,session_2,0.04545454545454544,0.20454545454545453,0.20454545454545453,0.016083429880291922,4272,1
218,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,15,session_3,0.21153846153846154,0.5655317450610403,0.5930916360445656,0.027986707893561055,4272,1
219,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,16,session_1,0.1284987849878499,0.25451654516545164,0.2654516545165452,0.009281201331813548,4272,1
220,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,16,session_2,0.4266660999943333,0.8333333333333334,0.8333333333333334,0.07412112304277399,4272,1
221,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,16,session_3,0.55,0.8166666666666667,0.8166666666666667,0.08127671259296697,4272,1
222,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,17,session_1,0.2562870866803906,0.2667001372394676,0.26774144229537533,0.058466261574456856,4272,1
223,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,17,session_2,0.8333333333333334,0.9833333333333334,0.9833333333333334,0.09153337960623076,4272,1
224,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,17,session_3,0.8889993899938999,0.9833333333333334,0.9833333333333334,0.10626585506375562,4272,1
225,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,18,session_1,0.2857142857142857,0.4107142857142857,0.4107142857142857,0.02578670300031316,4272,1
226,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,18,session_2,0.4,0.48333333333333334,0.48333333333333334,0.054539865118883354,4272,1
227,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,18,session_3,0.75,0.9333333333333333,0.9333333333333333,0.14120523126762252,4272,1
228,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,19,session_1,0.32499999999999996,0.70756624232909,0.745756624232909,0.04620059217170455,4272,1
229,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,19,session_2,0.6606219132366762,0.9791620723224775,0.9979162072322477,0.04205378477182743,4272,1
230,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,19,session_3,0.47319434305454167,0.8156527676387875,0.8165652767638788,0.04215460617499535,4272,1
231,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,20,session_1,0.6666666666666667,1.0,1.0,0.1997210055798885,4272,1
232,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,20,session_2,0.0,0.3214982149821498,0.48214982149821495,0.0014020655425015464,4272,1
233,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,20,session_3,0.875,1.0,1.0,0.09356906430935691,4272,1
234,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,21,session_1,0.4230769230769231,0.5192307692307692,0.5192307692307692,0.04481269969911303,4272,1
235,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,21,session_2,0.794049940499405,0.9660716607166071,0.9666071660716608,0.05059698326685513,4272,1
236,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,21,session_3,0.21428571428571427,0.5892857142857142,0.5892857142857142,0.027449018490995628,4272,1
237,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,22,session_1,0.1323599347104582,0.2799026601377125,0.29049026601377126,0.005656925193053518,4272,1
238,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,22,session_2,0.14010094182574478,0.415937934889553,0.49159379348895527,0.006311731835899026,4272,1
239,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,22,session_3,0.21819312637570817,0.6686964091863141,0.7418696409186314,0.01793048669964855,4272,1
240,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,23,session_1,0.5,0.75,0.75,0.06185285840429726,4272,1
241,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,23,session_2,0.6034542163603455,0.6745726548174573,0.6810936291181094,0.14596313095963181,4272,1
242,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,23,session_3,0.24621771217712177,0.47567163171631716,0.49756716317163174,0.013513784209421153,4272,1
243,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,24,session_1,0.11363636363636365,0.4545454545454546,0.4545454545454546,0.023212822502642394,4272,1
244,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,24,session_2,0.7045454545454545,0.8554090086355409,0.8628136281362814,0.08542100335421006,4272,1
245,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,24,session_3,0.0,0.32249822498224984,0.482249822498225,0.001411369748828692,4272,1
246,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,25,session_1,1.0,1.0,1.0,0.22174169483142847,4272,1
247,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,25,session_2,0.7,0.7833333333333333,0.7833333333333333,0.10424822386544874,4272,1
248,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,25,session_3,1.0,1.0,1.0,0.13392942470929856,4272,1
249,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,26,session_1,0.22214257856864283,0.28292854357115,0.2854357114999721,0.02174663754784036,4272,1
250,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,26,session_2,0.1428989289892899,0.289289892898929,0.2989289892898929,0.007061826511302561,4272,1
251,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,26,session_3,0.13333333333333333,0.48449967833011665,0.5134499678330117,0.023535705351250796,4272,1
252,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,27,session_1,0.25523526339159497,0.26659495491058804,0.26773092406248733,0.04154314619484083,4272,1
253,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,27,session_2,0.6166666666666667,0.95,0.95,0.09165166876637262,4272,1
254,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,27,session_3,0.7,0.8833333333333333,0.8833333333333333,0.09575818375973698,4272,1
255,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,28,session_1,1.0,1.0,1.0,0.196315589990265,4272,1
256,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,28,session_2,0.125,0.30259927599275993,0.367759927599276,0.033291753967143616,4272,1
257,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,28,session_3,0.40687338691568736,0.6202327932370233,0.634750552050975,0.060575987855754486,4272,1
258,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,29,session_1,0.7291666666666666,1.0,1.0,0.08414159139930485,4272,1
259,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,29,session_2,0.5857915245819125,0.7311456447897813,0.7481145644789782,0.06681064685943967,4272,1
260,Single Session,Open Set,COG-BCI Flanker,PSD+LDA,29,session_3,0.5,0.9666427021413071,0.9805928416427021,0.045074415338084046,4272,1
261,Single Session,Open Set,COG-BCI Flanker,PSD+NB,1,session_1,0.8181493182832155,0.9818149318283216,0.9981814931828321,0.11187381413251651,4272,1
262,Single Session,Open Set,COG-BCI Flanker,PSD+NB,1,session_2,0.6916443439796716,0.9487889806434295,0.994878898064343,0.08682995031202122,4272,1
263,Single Session,Open Set,COG-BCI Flanker,PSD+NB,1,session_3,0.6869989658444839,0.9651996115815983,0.9965199611581598,0.10350711913991414,4272,1
264,Single Session,Open Set,COG-BCI Flanker,PSD+NB,2,session_1,0.9608426796510088,0.996084267965101,0.9996084267965102,0.21056752371647453,4272,1
265,Single Session,Open Set,COG-BCI Flanker,PSD+NB,2,session_2,0.9429413965105811,0.9942941396510581,0.9994294139651059,0.18770422300078013,4272,1
266,Single Session,Open Set,COG-BCI Flanker,PSD+NB,2,session_3,0.017678569642839287,0.017839285535712485,0.017855357124999804,0.016674166666668207,4272,1
267,Single Session,Open Set,COG-BCI Flanker,PSD+NB,3,session_1,0.7305534733335481,0.9730553473333547,0.9973055347333355,0.07995464759806346,4272,1
268,Single Session,Open Set,COG-BCI Flanker,PSD+NB,3,session_2,0.21956093245142977,0.42695524323664286,0.5076955243236643,0.029307329548157835,4272,1
269,Single Session,Open Set,COG-BCI Flanker,PSD+NB,3,session_3,0.7963964502596054,0.9796396450259606,0.9979639645025962,0.13646103961172146,4272,1
270,Single Session,Open Set,COG-BCI Flanker,PSD+NB,4,session_1,0.8602241752798259,0.9860224175279826,0.9986022417527982,0.1431285913298482,4272,1
271,Single Session,Open Set,COG-BCI Flanker,PSD+NB,4,session_2,0.6898235003711853,0.9689823500371185,0.9968982350037119,0.10195043734582161,4272,1
272,Single Session,Open Set,COG-BCI Flanker,PSD+NB,4,session_3,0.22758180878512083,0.2823735654938967,0.2878527411647743,0.0525691025641868,4272,1
273,Single Session,Open Set,COG-BCI Flanker,PSD+NB,5,session_1,0.0,0.0,0.0,1e-05,4272,1
274,Single Session,Open Set,COG-BCI Flanker,PSD+NB,5,session_2,0.8791322577526277,0.9879132257752627,0.9987913225775263,0.08711347841871879,4272,1
275,Single Session,Open Set,COG-BCI Flanker,PSD+NB,5,session_3,0.46899718997189965,0.72189971899719,0.747189971899719,0.04885508697316876,4272,1
276,Single Session,Open Set,COG-BCI Flanker,PSD+NB,6,session_1,0.47177577953385713,0.4971775779533857,0.49971775779533856,0.09132411280908415,4272,1
277,Single Session,Open Set,COG-BCI Flanker,PSD+NB,6,session_2,0.9340431579585905,0.9934043157958591,0.999340431579586,0.20938940092169256,4272,1
278,Single Session,Open Set,COG-BCI Flanker,PSD+NB,6,session_3,0.0,0.0,0.0,1e-05,4272,1
279,Single Session,Open Set,COG-BCI Flanker,PSD+NB,7,session_1,0.2353300419796651,0.2485330041979665,0.24985330041979664,0.036408598901098904,4272,1
280,Single Session,Open Set,COG-BCI Flanker,PSD+NB,7,session_2,0.06642835087134691,0.40943209432094324,0.5209432094320943,0.06372901085458277,4272,1
281,Single Session,Open Set,COG-BCI Flanker,PSD+NB,7,session_3,0.6865734739218736,0.9686573473921873,0.9968657347392187,0.0858942065491465,4272,1
282,Single Session,Open Set,COG-BCI Flanker,PSD+NB,8,session_1,0.5188620755644519,0.7268862075564452,0.7476886207556446,0.09233266178020441,4272,1
283,Single Session,Open Set,COG-BCI Flanker,PSD+NB,8,session_2,0.7085858894914591,0.7619379708814207,0.7672652256595707,0.10521430771858523,4272,1
284,Single Session,Open Set,COG-BCI Flanker,PSD+NB,8,session_3,0.669410828193495,0.7719410828193495,0.7821941082819349,0.1207479204724971,4272,1
285,Single Session,Open Set,COG-BCI Flanker,PSD+NB,9,session_1,0.2531784246413893,0.2663892710355675,0.2677103556749853,0.05343637254902116,4272,1
286,Single Session,Open Set,COG-BCI Flanker,PSD+NB,9,session_2,0.3422952656027595,0.7078423579266848,0.7457842357926685,0.04939609499272504,4272,1
287,Single Session,Open Set,COG-BCI Flanker,PSD+NB,9,session_3,0.035535712499982136,0.22524064526359547,0.26359549309778807,0.0335096185844527,4272,1
288,Single Session,Open Set,COG-BCI Flanker,PSD+NB,10,session_1,0.8817734762658866,0.9881773476265886,0.9988177347626589,0.12222611977689014,4272,1
289,Single Session,Open Set,COG-BCI Flanker,PSD+NB,10,session_2,0.016499998333316668,0.016649999833331652,0.01666499998333315,0.01563250000000292,4272,1
290,Single Session,Open Set,COG-BCI Flanker,PSD+NB,10,session_3,0.914645276795581,0.9914645276795581,0.9991464527679558,0.15248629948332157,4272,1
291,Single Session,Open Set,COG-BCI Flanker,PSD+NB,11,session_1,0.9461878676757782,0.9946187867675779,0.9994618786767578,0.21169577254605665,4272,1
292,Single Session,Open Set,COG-BCI Flanker,PSD+NB,11,session_2,0.6878271595522456,0.7437827159552246,0.7493782715955224,0.10300040587457289,4272,1
293,Single Session,Open Set,COG-BCI Flanker,PSD+NB,11,session_3,0.538925879749288,0.9479756121385038,0.9947975612138504,0.09126353667141739,4272,1
294,Single Session,Open Set,COG-BCI Flanker,PSD+NB,12,session_1,0.09749797497974977,0.4472489724897249,0.5397248972489725,0.008616375104564013,4272,1
295,Single Session,Open Set,COG-BCI Flanker,PSD+NB,12,session_2,0.5360802566358998,0.7801980276747211,0.8092698027674722,0.10858352567033228,4272,1
296,Single Session,Open Set,COG-BCI Flanker,PSD+NB,12,session_3,0.2016921673415794,0.2656404249992913,0.2720185879544746,0.0426537561570881,4272,1
297,Single Session,Open Set,COG-BCI Flanker,PSD+NB,13,session_1,0.40503661446870876,0.8852528589388458,0.9885252858938847,0.022468450642020486,4272,1
298,Single Session,Open Set,COG-BCI Flanker,PSD+NB,13,session_2,0.5128626174109743,0.7262862617410974,0.7476286261741097,0.0798908727319524,4272,1
299,Single Session,Open Set,COG-BCI Flanker,PSD+NB,13,session_3,0.4770816481715042,0.5150158571248427,0.5188092780201765,0.08968532901932202,4272,1
300,Single Session,Open Set,COG-BCI Flanker,PSD+NB,14,session_1,0.0,0.0,0.0,1e-05,4272,1
301,Single Session,Open Set,COG-BCI Flanker,PSD+NB,14,session_2,0.0,0.0,0.0,1e-05,4272,1
302,Single Session,Open Set,COG-BCI Flanker,PSD+NB,14,session_3,0.2633904910477676,0.6958387441017267,0.7445838744101727,0.012486447837253679,4272,1
303,Single Session,Open Set,COG-BCI Flanker,PSD+NB,15,session_1,0.9713875702256506,0.9971387570225652,0.9997138757022566,0.26625903550155033,4272,1
304,Single Session,Open Set,COG-BCI Flanker,PSD+NB,15,session_2,0.9501785933639906,0.9950178593363991,0.9995017859336399,0.17846711804324095,4272,1
305,Single Session,Open Set,COG-BCI Flanker,PSD+NB,15,session_3,0.6883928075165497,0.743839280751655,0.7493839280751655,0.09103382763294712,4272,1
306,Single Session,Open Set,COG-BCI Flanker,PSD+NB,16,session_1,0.9291313946566961,0.9929131394656696,0.9992913139465669,0.15390420559593623,4272,1
307,Single Session,Open Set,COG-BCI Flanker,PSD+NB,16,session_2,0.9462079187656688,0.9946207918765669,0.9994620791876567,0.20349361226051532,4272,1
308,Single Session,Open Set,COG-BCI Flanker,PSD+NB,16,session_3,0.8909069910649492,0.9890906991064948,0.9989090699106495,0.10950986767353471,4272,1
309,Single Session,Open Set,COG-BCI Flanker,PSD+NB,17,session_1,0.463691195353512,0.4963691195353512,0.4996369119535351,0.06433712777341602,4272,1
310,Single Session,Open Set,COG-BCI Flanker,PSD+NB,17,session_2,0.7862486169107674,0.9786248616910767,0.9978624861691077,0.11028641544397844,4272,1
311,Single Session,Open Set,COG-BCI Flanker,PSD+NB,17,session_3,0.858272483055367,0.9858272483055366,0.9985827248305537,0.07763301861417274,4272,1
312,Single Session,Open Set,COG-BCI Flanker,PSD+NB,18,session_1,0.6275831837265742,0.9619068872392985,0.9961906887239298,0.046227182401321246,4272,1
313,Single Session,Open Set,COG-BCI Flanker,PSD+NB,18,session_2,0.28488673775626644,0.47848867377562665,0.4978488673775627,0.023009694835570256,4272,1
314,Single Session,Open Set,COG-BCI Flanker,PSD+NB,18,session_3,0.11374847081804149,0.580956476231429,0.7480956476231428,0.022788916766745354,4272,1
315,Single Session,Open Set,COG-BCI Flanker,PSD+NB,19,session_1,0.7509668505908964,0.9624963340555795,0.9962496334055579,0.20366226004518412,4272,1
316,Single Session,Open Set,COG-BCI Flanker,PSD+NB,19,session_2,0.9663929219112759,0.9966392921911276,0.9996639292191127,0.28736172303699414,4272,1
317,Single Session,Open Set,COG-BCI Flanker,PSD+NB,19,session_3,0.0,0.34583162498291653,0.49958316249829166,0.002106000388529634,4272,1
318,Single Session,Open Set,COG-BCI Flanker,PSD+NB,20,session_1,0.0,0.19499944999449995,0.24449994499945,0.0007674848044071323,4272,1
319,Single Session,Open Set,COG-BCI Flanker,PSD+NB,20,session_2,0.22169326531974998,0.247169326531975,0.2497169326531975,0.020295458115183247,4272,1
320,Single Session,Open Set,COG-BCI Flanker,PSD+NB,20,session_3,0.11821296784396415,0.39382036677509635,0.4893820366775096,0.005329549851077533,4272,1
321,Single Session,Open Set,COG-BCI Flanker,PSD+NB,21,session_1,0.04624796247962479,0.22962479624796248,0.24796247962479626,0.00303780303030303,4272,1
322,Single Session,Open Set,COG-BCI Flanker,PSD+NB,21,session_2,0.6800060593198525,0.9680006059319852,0.9968000605931986,0.08299631963747064,4272,1
323,Single Session,Open Set,COG-BCI Flanker,PSD+NB,21,session_3,0.8675484772512547,0.9867548477251255,0.9986754847725126,0.19391822724130853,4272,1
324,Single Session,Open Set,COG-BCI Flanker,PSD+NB,22,session_1,0.9011835659707855,0.9901183565970786,0.9990118356597079,0.10986980657078507,4272,1
325,Single Session,Open Set,COG-BCI Flanker,PSD+NB,22,session_2,0.8725228361385482,0.9872522836138549,0.9987252283613854,0.11481675398771679,4272,1
326,Single Session,Open Set,COG-BCI Flanker,PSD+NB,22,session_3,0.6192649658922893,0.9455927665852624,0.9945592766585262,0.07740215529024962,4272,1
327,Single Session,Open Set,COG-BCI Flanker,PSD+NB,23,session_1,0.9584252529371113,0.9958425252937111,0.9995842525293711,0.2341061472563254,4272,1
328,Single Session,Open Set,COG-BCI Flanker,PSD+NB,23,session_2,0.9812427550576145,0.9981242755057614,0.9998124275505762,0.348803864584339,4272,1
329,Single Session,Open Set,COG-BCI Flanker,PSD+NB,23,session_3,0.8305354696769475,0.9830535469676948,0.9983053546967695,0.12635035019880186,4272,1
330,Single Session,Open Set,COG-BCI Flanker,PSD+NB,24,session_1,0.2427474274742747,0.4742747427474275,0.49742747427474276,0.010156743893469593,4272,1
331,Single Session,Open Set,COG-BCI Flanker,PSD+NB,24,session_2,0.19691123381822054,0.4554861858779016,0.49554861858779015,0.012698243172185219,4272,1
332,Single Session,Open Set,COG-BCI Flanker,PSD+NB,24,session_3,0.18698550621869853,0.4686985506218698,0.496869855062187,0.009956354465219154,4272,1
333,Single Session,Open Set,COG-BCI Flanker,PSD+NB,25,session_1,0.9397472123327583,0.9939747212332758,0.9993974721233275,0.2829285006258897,4272,1
334,Single Session,Open Set,COG-BCI Flanker,PSD+NB,25,session_2,0.95561957993083,0.995561957993083,0.9995561957993082,0.21742684455790176,4272,1
335,Single Session,Open Set,COG-BCI Flanker,PSD+NB,25,session_3,0.9367627518590224,0.9936762751859023,0.9993676275185903,0.2312813362104599,4272,1
336,Single Session,Open Set,COG-BCI Flanker,PSD+NB,26,session_1,0.8673057970933559,0.9867305797093356,0.9986730579709335,0.15222004580373097,4272,1
337,Single Session,Open Set,COG-BCI Flanker,PSD+NB,26,session_2,0.0,0.0,0.0,1e-05,4272,1
338,Single Session,Open Set,COG-BCI Flanker,PSD+NB,26,session_3,0.6606073948440019,0.7410607394844002,0.7491060739484401,0.073078272410792,4272,1
339,Single Session,Open Set,COG-BCI Flanker,PSD+NB,27,session_1,0.47546088556123656,0.5136175171275522,0.5174331802841837,0.07508657590151614,4272,1
340,Single Session,Open Set,COG-BCI Flanker,PSD+NB,27,session_2,0.6858322658522874,0.9658162822491188,0.9965816282249118,0.09095125308252024,4272,1
341,Single Session,Open Set,COG-BCI Flanker,PSD+NB,27,session_3,0.6590755460983637,0.7409075546098364,0.7490907554609836,0.07512320400778051,4272,1
342,Single Session,Open Set,COG-BCI Flanker,PSD+NB,28,session_1,0.9581997927083387,0.9958199792708339,0.9995819979270835,0.28221073830759846,4272,1
343,Single Session,Open Set,COG-BCI Flanker,PSD+NB,28,session_2,0.3878842955096218,0.6950379920465871,0.7445037992046587,0.04723389382092935,4272,1
344,Single Session,Open Set,COG-BCI Flanker,PSD+NB,28,session_3,0.8731938076956527,0.9873193807695653,0.9987319380769565,0.1559041823090418,4272,1
345,Single Session,Open Set,COG-BCI Flanker,PSD+NB,29,session_1,0.9066893176146769,0.9906689317614676,0.9990668931761467,0.14406445684141983,4272,1
346,Single Session,Open Set,COG-BCI Flanker,PSD+NB,29,session_2,0.9594742703679798,0.9959474270367981,0.9995947427036799,0.23538728182854252,4272,1
347,Single Session,Open Set,COG-BCI Flanker,PSD+NB,29,session_3,0.7058375423391341,0.7455837542339134,0.7495583754233913,0.12209363966374762,4272,1
348,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,1,session_1,0.24622725671701162,0.5952411190778575,0.6445241119077858,0.0909693801937905,4272,1
349,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,1,session_2,0.6707978391336944,0.8252872528725287,0.8475287252872529,0.15176615531686785,4272,1
350,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,1,session_3,0.057797095828101136,0.3936060789179321,0.4893606078917932,0.01680384345311853,4272,1
351,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,2,session_1,0.016874335410020758,0.19821358927874994,0.26089278749930356,0.005845025917779254,4272,1
352,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,2,session_2,0.3122052797908932,0.6998121915742967,0.7610526477288582,0.0691623014307361,4272,1
353,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,2,session_3,0.2076235014050821,0.48396936350315883,0.5626826506360302,0.06917800300561586,4272,1
354,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,3,session_1,0.0,0.0,0.0,1e-05,4272,1
355,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,3,session_2,0.204270042700427,0.4881097977646443,0.5438109797764644,0.026434433392894953,4272,1
356,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,3,session_3,0.0,0.16480271945576597,0.24148027194557659,0.0006899134114170799,4272,1
357,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,4,session_1,0.7274273769523409,0.9105175873187303,0.9348017587318731,0.18227297261607664,4272,1
358,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,4,session_2,0.24978926669257817,0.3755470888042214,0.4232689945947079,0.08310698821388389,4272,1
359,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,4,session_3,0.45710789907044364,0.6118694306601186,0.632340789219858,0.08388900535936891,4272,1
360,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,5,session_1,0.06196947734454708,0.08115970048589377,0.0831159700485894,0.04480589084746028,4272,1
361,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,5,session_2,0.2606489564895649,0.4121079544128775,0.4462107954412877,0.07328432409197011,4272,1
362,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,5,session_3,0.21263537296006443,0.28980185729459107,0.30590326265253603,0.03482843740474519,4272,1
363,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,6,session_1,0.07535646785039282,0.2633212046406178,0.283474977606919,0.041960976355256176,4272,1
364,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,6,session_2,0.17679409829812584,0.4132816328163281,0.45918530613877573,0.0867188541735868,4272,1
365,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,6,session_3,0.19111093888716668,0.31961069610696113,0.3569610696106962,0.1439462702199677,4272,1
366,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,7,session_1,0.18822135443576657,0.4564408977423107,0.5256440897742309,0.017095128154932856,4272,1
367,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,7,session_2,0.03321301330990836,0.033333333333333326,0.033333333333333326,0.026197455863199562,4272,1
368,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,7,session_3,0.17716560498938322,0.283283166164995,0.2983283166164995,0.038685956104942645,4272,1
369,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,8,session_1,0.2337711968389525,0.5877962946296129,0.6400296294629613,0.04716610765383458,4272,1
370,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,8,session_2,0.05469348060827545,0.2947138399955428,0.3348285268566972,0.031997717548597475,4272,1
371,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,8,session_3,0.2459033885210647,0.4845315632643506,0.528453156326435,0.04010842285227524,4272,1
372,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,9,session_1,0.521346064181612,0.9097902075277438,0.9909790207527744,0.050913172372368164,4272,1
373,Single Session,Open Set,COG-BCI Flanker,PSD+KNN,9,session_2,0.4016409931693855,0.5710442083412431,0.6196044208341244,0.06244217318748814,4272,1
