,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
197,Single Session,Open Set,erpcore n400,PSD+KNN,38,session_1,0.17830432054320544,0.5856655233218998,0.68856655233219,0.04347560581832376,2400,1
198,Single Session,Open Set,erpcore n400,PSD+KNN,39,session_1,0.0968919787237088,0.29331626649599823,0.3293316266495998,0.028585616619156123,2400,1
199,Single Session,Open Set,erpcore n400,PSD+KNN,40,session_1,0.21585331706975605,0.2699185650393089,0.2819918565039309,0.017477350292852425,2400,1
200,Single Session,Open Set,erpcore n400,PSD+RF,1,session_1,0.1833328333283333,0.2666666666666667,0.2666666666666667,0.06788617886178624,2400,1
201,Single Session,Open Set,erpcore n400,PSD+RF,2,session_1,0.033333333333333326,0.04999999999999999,0.04999999999999999,0.03414884146338299,2400,1
202,Single Session,Open Set,erpcore n400,PSD+RF,3,session_1,0.0,0.056666566665666634,0.06566665666656665,0.002123798866501718,2400,1
203,Single Session,Open Set,erpcore n400,PSD+RF,4,session_1,0.0,0.0,0.0,1e-05,2400,1
204,Single Session,Open Set,erpcore n400,PSD+RF,5,session_1,0.0,0.016666666666666663,0.016666666666666663,0.0008205081300813012,2400,1
205,Single Session,Open Set,erpcore n400,PSD+RF,6,session_1,0.0,0.0,0.0,1e-05,2400,1
206,Single Session,Open Set,erpcore n400,PSD+RF,7,session_1,0.0,0.0,0.0,1e-05,2400,1
207,Single Session,Open Set,erpcore n400,PSD+RF,8,session_1,0.0,0.04999999999999999,0.04999999999999999,0.0004249833006679733,2400,1
208,Single Session,Open Set,erpcore n400,PSD+RF,9,session_1,0.0,0.0,0.0,1e-05,2400,1
209,Single Session,Open Set,erpcore n400,PSD+RF,10,session_1,0.12499849998499984,0.19999999999999998,0.19999999999999998,0.030362583805026468,2400,1
210,Single Session,Open Set,erpcore n400,PSD+RF,11,session_1,0.0,0.0,0.0,1e-05,2400,1
211,Single Session,Open Set,erpcore n400,PSD+RF,12,session_1,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.010340833333333334,2400,1
212,Single Session,Open Set,erpcore n400,PSD+RF,13,session_1,0.016666666666666663,0.04999999999999999,0.04999999999999999,0.017504032133178474,2400,1
213,Single Session,Open Set,erpcore n400,PSD+RF,14,session_1,0.0,0.0,0.0,1e-05,2400,1
214,Single Session,Open Set,erpcore n400,PSD+RF,15,session_1,0.1,0.13333333333333333,0.13333333333333333,0.024170616813646066,2400,1
215,Single Session,Open Set,erpcore n400,PSD+RF,16,session_1,0.0,0.016666666666666663,0.016666666666666663,0.0020400203252032515,2400,1
216,Single Session,Open Set,erpcore n400,PSD+RF,17,session_1,0.0,0.0,0.0,1e-05,2400,1
217,Single Session,Open Set,erpcore n400,PSD+RF,18,session_1,0.0,0.033333333333333326,0.033333333333333326,0.0030921353686159613,2400,1
218,Single Session,Open Set,erpcore n400,PSD+RF,19,session_1,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.027782777777777747,2400,1
219,Single Session,Open Set,erpcore n400,PSD+RF,20,session_1,0.016666666666666663,0.04999999999999999,0.04999999999999999,0.01592516803901809,2400,1
220,Single Session,Open Set,erpcore n400,PSD+RF,21,session_1,0.016666666666666663,0.033333333333333326,0.033333333333333326,0.003993870129610425,2400,1
221,Single Session,Open Set,erpcore n400,PSD+RF,22,session_1,0.0,0.0,0.0,1e-05,2400,1
222,Single Session,Open Set,erpcore n400,PSD+RF,23,session_1,0.016666666666666663,0.06666666666666665,0.06666666666666665,0.009946251081991379,2400,1
223,Single Session,Open Set,erpcore n400,PSD+RF,24,session_1,0.016666666666666663,0.04999999999999999,0.04999999999999999,0.0035789285714285706,2400,1
224,Single Session,Open Set,erpcore n400,PSD+RF,25,session_1,0.016666666666666663,0.08333333333333334,0.08333333333333334,0.004081929229907813,2400,1
225,Single Session,Open Set,erpcore n400,PSD+RF,26,session_1,0.01666616666166662,0.033333333333333326,0.033333333333333326,0.004106973342779629,2400,1
226,Single Session,Open Set,erpcore n400,PSD+RF,27,session_1,0.0,0.011666616666166668,0.01616666166661665,0.0008011507936507943,2400,1
227,Single Session,Open Set,erpcore n400,PSD+RF,28,session_1,0.0916661666616666,0.18333333333333335,0.18333333333333335,0.020857043264211634,2400,1
228,Single Session,Open Set,erpcore n400,PSD+RF,29,session_1,0.016666666666666663,0.08999989999899999,0.0989999899999,0.009406781311591988,2400,1
229,Single Session,Open Set,erpcore n400,PSD+RF,30,session_1,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.010472616279069771,2400,1
230,Single Session,Open Set,erpcore n400,PSD+RF,31,session_1,0.0,0.0,0.0,1e-05,2400,1
231,Single Session,Open Set,erpcore n400,PSD+RF,32,session_1,0.0,0.006666566665666646,0.015666656666566664,0.0004140040650406502,2400,1
232,Single Session,Open Set,erpcore n400,PSD+RF,33,session_1,0.0,0.0,0.0,1e-05,2400,1
233,Single Session,Open Set,erpcore n400,PSD+RF,34,session_1,0.0,0.0,0.0,1e-05,2400,1
234,Single Session,Open Set,erpcore n400,PSD+RF,35,session_1,0.049999499994999946,0.06666666666666665,0.06666666666666665,0.025399325396825368,2400,1
235,Single Session,Open Set,erpcore n400,PSD+RF,36,session_1,0.01666566665666655,0.016666666666666663,0.016666666666666663,0.002853028455284553,2400,1
236,Single Session,Open Set,erpcore n400,PSD+RF,37,session_1,0.03333233332333321,0.033333333333333326,0.033333333333333326,0.01951719512195119,2400,1
237,Single Session,Open Set,erpcore n400,PSD+RF,38,session_1,0.049998999989999876,0.11666666666666667,0.11666666666666667,0.03375327489152226,2400,1
238,Single Session,Open Set,erpcore n400,PSD+RF,39,session_1,0.06666666666666668,0.11666666666666667,0.11666666666666667,0.008341333263343133,2400,1
239,Single Session,Open Set,erpcore n400,PSD+RF,40,session_1,0.0,0.0,0.0,1e-05,2400,1
