,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
204,Single Session,Open Set,erpcore p300,PSD+RF,5,session_1,0.0,0.0,0.0,1e-05,1346,1
205,Single Session,Open Set,erpcore p300,PSD+RF,6,session_1,0.0,0.125,0.125,0.002266536144578313,1346,1
206,Single Session,Open Set,erpcore p300,PSD+RF,7,session_1,0.06388841666194442,0.11111111111111113,0.11111111111111113,0.047075328430715574,1346,1
207,Single Session,Open Set,erpcore p300,PSD+RF,8,session_1,0.11111111111111113,0.18555546666577777,0.1935555466665778,0.047158782706485415,1346,1
208,Single Session,Open Set,erpcore p300,PSD+RF,9,session_1,0.0,0.0,0.0,1e-05,1346,1
209,Single Session,Open Set,erpcore p300,PSD+RF,10,session_1,0.625,0.75,0.75,0.12684120844788097,1346,1
210,Single Session,Open Set,erpcore p300,PSD+RF,11,session_1,0.0,0.0,0.0,1e-05,1346,1
211,Single Session,Open Set,erpcore p300,PSD+RF,12,session_1,0.0,0.0,0.0,1e-05,1346,1
212,Single Session,Open Set,erpcore p300,PSD+RF,13,session_1,0.03125,0.03125,0.03125,0.00744797619047619,1346,1
213,Single Session,Open Set,erpcore p300,PSD+RF,14,session_1,0.0,0.0,0.0,1e-05,1346,1
214,Single Session,Open Set,erpcore p300,PSD+RF,15,session_1,0.01524915249152492,0.024999999999999994,0.024999999999999994,0.002872829512893983,1346,1
215,Single Session,Open Set,erpcore p300,PSD+RF,16,session_1,0.0,0.0,0.0,1e-05,1346,1
216,Single Session,Open Set,erpcore p300,PSD+RF,17,session_1,0.0,0.0,0.0,1e-05,1346,1
217,Single Session,Open Set,erpcore p300,PSD+RF,18,session_1,0.0,0.0,0.0,1e-05,1346,1
218,Single Session,Open Set,erpcore p300,PSD+RF,19,session_1,0.024999999999999994,0.125,0.125,0.0038068920972644366,1346,1
219,Single Session,Open Set,erpcore p300,PSD+RF,20,session_1,0.0,0.0,0.0,1e-05,1346,1
220,Single Session,Open Set,erpcore p300,PSD+RF,21,session_1,0.0,0.05555555555555555,0.05555555555555555,0.000777473050943217,1346,1
221,Single Session,Open Set,erpcore p300,PSD+RF,22,session_1,0.0,0.035714285714285726,0.035714285714285726,0.0023298606583604976,1346,1
222,Single Session,Open Set,erpcore p300,PSD+RF,23,session_1,0.0,0.0,0.0,1e-05,1346,1
223,Single Session,Open Set,erpcore p300,PSD+RF,24,session_1,0.0,0.02777777777777779,0.02777777777777779,0.0007774384049276059,1346,1
224,Single Session,Open Set,erpcore p300,PSD+RF,25,session_1,0.09999999999999998,0.12499999999999997,0.12499999999999997,0.03802472280283971,1346,1
225,Single Session,Open Set,erpcore p300,PSD+RF,26,session_1,0.0,0.0,0.0,1e-05,1346,1
226,Single Session,Open Set,erpcore p300,PSD+RF,27,session_1,0.0,0.035714285714285726,0.035714285714285726,0.0007424559026458413,1346,1
227,Single Session,Open Set,erpcore p300,PSD+RF,28,session_1,0.1402491524915249,0.22499999999999998,0.22499999999999998,0.054260950140548915,1346,1
228,Single Session,Open Set,erpcore p300,PSD+RF,29,session_1,0.024999999999999994,0.06682491824918249,0.07418249182491823,0.010798584652718922,1346,1
229,Single Session,Open Set,erpcore p300,PSD+RF,30,session_1,0.0,0.07444435555466666,0.08244443555546668,0.0007899726414285514,1346,1
230,Single Session,Open Set,erpcore p300,PSD+RF,31,session_1,0.0,0.0,0.0,1e-05,1346,1
231,Single Session,Open Set,erpcore p300,PSD+RF,32,session_1,0.19256921735884028,0.19444444444444448,0.19444444444444448,0.061467569492891255,1346,1
232,Single Session,Open Set,erpcore p300,PSD+RF,33,session_1,0.024999999999999994,0.04999999999999999,0.04999999999999999,0.01773890362839904,1346,1
233,Single Session,Open Set,erpcore p300,PSD+RF,34,session_1,0.0,0.0,0.0,1e-05,1346,1
234,Single Session,Open Set,erpcore p300,PSD+RF,35,session_1,0.08333333333333331,0.125,0.125,0.031220796420293594,1346,1
235,Single Session,Open Set,erpcore p300,PSD+RF,36,session_1,0.0,0.024999999999999994,0.024999999999999994,0.0014823672619464245,1346,1
236,Single Session,Open Set,erpcore p300,PSD+RF,37,session_1,0.07499999999999998,0.1,0.1,0.01516363572278495,1346,1
237,Single Session,Open Set,erpcore p300,PSD+RF,38,session_1,0.02777777777777779,0.08333333333333337,0.08333333333333337,0.018704753819694424,1346,1
238,Single Session,Open Set,erpcore p300,PSD+RF,39,session_1,0.0,0.09184991849918497,0.09918499184991847,0.0029746133583228103,1346,1
239,Single Session,Open Set,erpcore p300,PSD+RF,40,session_1,0.0,0.0,0.0,1e-05,1346,1
