,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,auc,eer,tpr,n_samples
116,Single Session,Open Set,mantegna 2019,AR+PSD+NB,24,session_1,0.9718975117339665,0.9971897511733967,0.9997189751173396,0.7843352803057454,0.28266239595353587,"[0.00000000e+00 2.81024883e-05 5.62049765e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2789
117,Single Session,Open Set,mantegna 2019,AR+PSD+NB,25,session_1,0.9658245224359236,0.9965824522435923,0.9996582452243592,0.8184818136103573,0.2447167155249847,"[0.00000000e+00 3.41754776e-05 6.83509551e-05 ... 9.99997347e-01
 9.99998674e-01 1.00000000e+00]",2789
118,Single Session,Open Set,mantegna 2019,AR+PSD+NB,26,session_1,0.9358285753501536,0.9935828575350154,0.9993582857535015,0.8696329465000588,0.19521018553559483,"[0.00000000e+00 6.41714246e-05 1.28342849e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2789
119,Single Session,Open Set,mantegna 2019,AR+PSD+NB,27,session_1,0.9415491179848169,0.9941549117984817,0.9994154911798482,0.905461846981398,0.1562726151711051,"[0.00000000e+00 5.84508820e-05 1.16901764e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2789
120,Single Session,Open Set,mantegna 2019,AR+PSD+NB,28,session_1,0.9768756305592969,0.9976875630559296,0.999768756305593,0.7504386171092059,0.3130249759424671,"[0.00000000e+00 2.31243694e-05 4.62487389e-05 ... 9.99998761e-01
 9.99999380e-01 1.00000000e+00]",2789
121,Single Session,Open Set,mantegna 2019,AR+PSD+NB,29,session_1,0.961898030061249,0.9961898030061249,0.9996189803006126,0.8520583998410762,0.22133840715412717,"[0.00000000e+00 3.81019699e-05 7.62039399e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2789
122,Single Session,Open Set,mantegna 2019,AR+PSD+NB,30,session_1,0.934651252075722,0.9934651252075722,0.9993465125207572,0.8998399402689023,0.15851285141683694,"[0.00000000e+00 6.53487479e-05 1.30697496e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2789
123,Single Session,Open Set,mantegna 2019,AR+PSD+NB,31,session_1,0.4792602770607679,0.9429257277030768,0.9942925727703077,0.9688578024453323,0.048160546996860766,"[0.00000000e+00 5.70742723e-04 1.14148545e-03 ... 9.99999526e-01
 9.99999763e-01 1.00000000e+00]",2789
124,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,1,session_1,0.0782656776666581,0.11702580746869015,0.11931127639904293,0.9877580068969444,0.03201332830571961,[0.         0.88046018 0.88048557 ... 0.99999956 0.99999978 1.        ],2789
125,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,2,session_1,0.032282605434750006,0.03257608663043152,0.03260543474999969,0.9836908151690212,0.03042166666666682,[0.         0.96739163 0.96739196 ... 0.99999935 0.99999967 1.        ],2789
126,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,3,session_1,0.19867477453845375,0.33683952781556803,0.3662926484337307,0.9774454301446656,0.05716046200856695,[0.         0.63076204 0.6310893  ... 0.99999934 0.99999967 1.        ],2789
127,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,4,session_1,0.23843856768607213,0.5599770128136063,0.6723020491074476,0.9542242479938959,0.08317496425641022,[0.         0.31646545 0.3177135  ... 0.99999846 0.99999923 1.        ],2789
128,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,5,session_1,0.1833205932991007,0.4127928235804097,0.4717140649667366,0.9393255753469069,0.10624506204510138,[0.         0.52239381 0.52304849 ... 0.99999769 0.99999884 1.        ],2789
129,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,6,session_1,0.2208065403635403,0.5189012759692815,0.5997162145534498,0.981384728011306,0.039842437194037406,[0.         0.39220229 0.39310024 ... 0.99999954 0.99999977 1.        ],2789
130,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,7,session_1,0.5511097041684629,0.7944884883631445,0.8522749357928361,0.8827166843340626,0.1620717879826593,[0.         0.14194642 0.14258849 ... 0.99999636 0.99999818 1.        ],2789
131,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,8,session_1,0.10696354566000413,0.22533616640514234,0.2964466601187752,0.9810040968021327,0.04253192583335744,[0.         0.69644229 0.69723241 ... 0.99999932 0.99999966 1.        ],2789
132,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,9,session_1,0.15459085452555005,0.45959776022881005,0.5742206455880984,0.9776852856617281,0.054752598510744425,[0.         0.41431707 0.41559065 ... 0.99999934 0.99999967 1.        ],2789
133,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,10,session_1,0.6170145297965163,0.9164031081304602,0.9720750934217417,0.9176756807708403,0.13403118034578312,[0.         0.02235771 0.02297629 ... 0.99999816 0.99999908 1.        ],2789
134,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,11,session_1,0.21316693912280738,0.6361396222657879,0.7875270057048396,0.9569517628369586,0.08634316552067879,[0.         0.19733426 0.19901634 ... 0.99999858 0.99999929 1.        ],2789
135,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,12,session_1,0.7882953829538295,0.9672388028228108,0.9967238802822811,0.865389136415666,0.19443890865724933,"[0.00000000e+00 3.27611972e-04 6.55223944e-04 ... 9.99996662e-01
 9.99998331e-01 1.00000000e+00]",2789
136,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,13,session_1,0.14760018569953173,0.324931095160754,0.34553658777694496,0.9658505937723774,0.06268317837942107,[0.         0.65240286 0.65263181 ... 0.99999883 0.99999941 1.        ],2789
137,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,14,session_1,0.44321246201592457,0.9101838844475402,0.991018388444754,0.9648236154367831,0.0747733512099564,"[0.00000000e+00 8.98161156e-04 1.79632231e-03 ... 9.99999253e-01
 9.99999626e-01 1.00000000e+00]",2789
138,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,15,session_1,0.526214545470825,0.7594665077085554,0.8389901290317252,0.8964475570624499,0.14633955524662368,[0.         0.15305751 0.1539411  ... 0.99999654 0.99999827 1.        ],2789
139,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,16,session_1,0.3211557856685286,0.6172472396660726,0.6878116804883464,0.9879858935367463,0.049467894314318785,[0.         0.30513188 0.30591592 ... 1.         1.         1.        ],2789
140,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,17,session_1,0.34752004877908316,0.5965428132542195,0.6563934117602046,0.9626097440373389,0.07173931510727352,[0.         0.33762153 0.33828654 ... 0.9999992  0.9999996  1.        ],2789
141,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,18,session_1,0.48600357424104546,0.7298946007362888,0.8360329383344984,0.9491367752526354,0.10306946261095246,[0.         0.15335323 0.15453254 ... 0.99999897 0.99999949 1.        ],2789
142,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,19,session_1,0.20232286314958012,0.5228275405283698,0.6588044931832717,0.9727292203856086,0.05815494738465515,[0.         0.32759781 0.32910867 ... 0.99999927 0.99999964 1.        ],2789
143,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,20,session_1,0.3643015868564483,0.718985885511029,0.7664638059424073,0.9618669403000017,0.09074349857188102,[0.         0.2287884  0.22931593 ... 0.99999926 0.99999963 1.        ],2789
144,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,21,session_1,0.4086474474130525,0.763933943687263,0.8394368726295959,0.968140234147185,0.07985199828269585,[0.         0.15301283 0.15385176 ... 0.99999968 0.99999984 1.        ],2789
145,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,22,session_1,0.2938192922301894,0.49417432062519384,0.597243519019041,0.9510112615572998,0.08307683649879202,[0.         0.39244956 0.39359477 ... 0.99999841 0.9999992  1.        ],2789
146,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,23,session_1,0.15739103043204347,0.4512437515679504,0.5244722012437516,0.9677841195428348,0.05698462996797434,[0.         0.46820495 0.4690186  ... 0.99999887 0.99999943 1.        ],2789
147,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,24,session_1,0.24966536621887958,0.5332440280924549,0.5815852723744629,0.9585932747457443,0.06734679457739552,[0.         0.4135806  0.41411773 ... 0.99999861 0.9999993  1.        ],2789
148,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,25,session_1,0.23277915750171993,0.4587269785741336,0.5741335674226308,0.9419550373550316,0.10103693369966099,[0.         0.41432577 0.41560807 ... 0.99999783 0.99999892 1.        ],2789
149,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,26,session_1,0.1476624462390869,0.4279179748319222,0.47322658009188795,0.9846417757987863,0.035000227672990755,[0.         0.52224256 0.52274599 ... 0.99999954 0.99999977 1.        ],2789
150,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,27,session_1,0.3531746528645411,0.5156673150582438,0.5504797749840852,0.9380519114401857,0.10977000803756534,[0.         0.44603898 0.44642578 ... 0.99999827 0.99999913 1.        ],2789
151,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,28,session_1,0.2679137052757691,0.45377025716426944,0.5638552865859922,0.9607845114008902,0.0583973779249034,[0.         0.42513621 0.42635938 ... 0.99999881 0.99999941 1.        ],2789
152,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,29,session_1,0.39420076265980053,0.7101459058068842,0.7851450253632971,0.9230289796042167,0.13165588324843874,[0.         0.20735506 0.20818839 ... 0.99999754 0.99999877 1.        ],2789
153,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,30,session_1,0.4690748066900959,0.775998738248252,0.8895563955639556,0.93548002018991,0.09912932188072185,[0.         0.09908784 0.10034959 ... 0.999998   0.999999   1.        ],2789
154,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,31,session_1,0.32120193562184063,0.7010024448070569,0.9701002444807058,0.9682528882219422,0.06245356211894321,[0.         0.00298998 0.00597995 ... 0.99999926 0.99999963 1.        ],2789
155,Single Session,Open Set,mantegna 2019,AR+PSD+RF,1,session_1,0.05434782608695654,0.0830434391300435,0.08656521347822177,0.9963172238239751,0.0319862863493285,[0.         0.91308261 0.91312174 ... 1.         1.         1.        ],2789
156,Single Session,Open Set,mantegna 2019,AR+PSD+RF,2,session_1,0.010869565217391297,0.03260869565217392,0.03260869565217392,0.9987875220657799,0.010877065217391357,[0.        0.9673913 0.9673913 ... 1.        1.        1.       ],2789
157,Single Session,Open Set,mantegna 2019,AR+PSD+RF,3,session_1,0.04184748369222824,0.08695652173913046,0.08695652173913046,0.9974607387628552,0.022279686747838374,[0.         0.91304348 0.91304348 ... 1.         1.         1.        ],2789
158,Single Session,Open Set,mantegna 2019,AR+PSD+RF,4,session_1,0.12717322825402166,0.27576080108627177,0.2819239061955837,0.983127824431105,0.055918202624905405,[0.         0.71745978 0.71752826 ... 0.99999966 0.99999983 1.        ],2789
159,Single Session,Open Set,mantegna 2019,AR+PSD+RF,5,session_1,0.15217391304347827,0.23130426956443478,0.23834781826079132,0.9769280629765759,0.0750288933491308,[0.         0.76094783 0.76102609 ... 0.99999955 0.99999978 1.        ],2789
160,Single Session,Open Set,mantegna 2019,AR+PSD+RF,6,session_1,0.05434782608695654,0.2946737076066413,0.31316302293457715,0.9979745765917344,0.014045595523369975,[0.         0.68498805 0.68519348 ... 1.         1.         1.        ],2789
161,Single Session,Open Set,mantegna 2019,AR+PSD+RF,7,session_1,0.35163009238788046,0.5108695652173914,0.5108695652173914,0.9225305723449705,0.13916778507983685,[0.         0.48913043 0.48913043 ... 0.99999789 0.99999894 1.        ],2789
162,Single Session,Open Set,mantegna 2019,AR+PSD+RF,8,session_1,0.021739130434782622,0.08999992173834781,0.09704347043470435,0.9990951265993616,0.011346129216630751,[0.         0.90225217 0.90233044 ... 1.         1.         1.        ],2789
163,Single Session,Open Set,mantegna 2019,AR+PSD+RF,9,session_1,0.08369496738445645,0.26891290652036953,0.2812391167389935,0.9953351825443347,0.025975763305195663,[0.         0.71752826 0.71766522 ... 1.         1.         1.        ],2789
164,Single Session,Open Set,mantegna 2019,AR+PSD+RF,10,session_1,0.546376550722029,0.7614672885859293,0.7707119462498973,0.9487923326127454,0.09874213683996878,[0.         0.22836359 0.22846631 ... 1.         1.         1.        ],2789
165,Single Session,Open Set,mantegna 2019,AR+PSD+RF,11,session_1,0.3119558369496739,0.5682607913035653,0.5753043399999218,0.9708618183109002,0.09962582637589193,[0.         0.42399131 0.42406957 ... 1.         1.         1.        ],2789
166,Single Session,Open Set,mantegna 2019,AR+PSD+RF,12,session_1,0.5225537853204619,0.6642389249979457,0.6827282403258815,0.913077449015106,0.1643831131650509,[0.         0.31542283 0.31562826 ... 0.99999936 0.99999968 1.        ],2789
167,Single Session,Open Set,mantegna 2019,AR+PSD+RF,13,session_1,0.09782608695652176,0.17793471412975,0.18409781923906196,0.9947678874930557,0.043440906413599246,[0.         0.81528587 0.81535435 ... 1.         1.         1.        ],2789
168,Single Session,Open Set,mantegna 2019,AR+PSD+RF,14,session_1,0.24133132635674184,0.39435861749921847,0.40139238348905226,0.9577141581598825,0.0828327108450431,[0.         0.59790424 0.59798239 ... 0.99999897 0.99999949 1.        ],2789
169,Single Session,Open Set,mantegna 2019,AR+PSD+RF,15,session_1,0.4094548916503658,0.6413043478260869,0.6413043478260869,0.9847403600203335,0.052752871824617895,[0.         0.35869565 0.35869565 ... 1.         1.         1.        ],2789
170,Single Session,Open Set,mantegna 2019,AR+PSD+RF,16,session_1,0.22757220325826447,0.30434782608695654,0.30434782608695654,0.9868189460830474,0.06526513415270324,[0.         0.69565217 0.69565217 ... 1.         1.         1.        ],2789
171,Single Session,Open Set,mantegna 2019,AR+PSD+RF,17,session_1,0.25760801086271734,0.5178260478256956,0.521347822173874,0.9791585727439976,0.06796160605593325,[0.         0.4783     0.47833913 ... 1.         1.         1.        ],2789
172,Single Session,Open Set,mantegna 2019,AR+PSD+RF,18,session_1,0.3348905228182717,0.5841302978247174,0.5964565080433413,0.9641821763470104,0.06661538807042933,[0.         0.40231087 0.40244783 ... 0.99999952 0.99999976 1.        ],2789
173,Single Session,Open Set,mantegna 2019,AR+PSD+RF,19,session_1,0.10869565217391305,0.15217391304347827,0.15217391304347827,0.9744972923196428,0.06521989130428546,[0.         0.84782609 0.84782609 ... 1.         1.         1.        ],2789
174,Single Session,Open Set,mantegna 2019,AR+PSD+RF,20,session_1,0.2717391304347826,0.39190207119462495,0.4011467288585929,0.9680889985133835,0.08199798525478996,[0.         0.59792881 0.59803152 ... 0.99999907 0.99999953 1.        ],2789
175,Single Session,Open Set,mantegna 2019,AR+PSD+RF,21,session_1,0.2869917104968151,0.45173897391147827,0.46582607130419135,0.989172703716244,0.04722729912957531,[0.         0.53276522 0.53292174 ... 1.         1.         1.        ],2789
176,Single Session,Open Set,mantegna 2019,AR+PSD+RF,22,session_1,0.07505395706130974,0.13043478260869565,0.13043478260869565,0.9967737891538231,0.031180046869468132,[0.         0.86956522 0.86956522 ... 1.         1.         1.        ],2789
177,Single Session,Open Set,mantegna 2019,AR+PSD+RF,23,session_1,0.09782608695652173,0.28565209565139127,0.29269564434774786,0.9826451013842694,0.07076472858237327,[0.         0.7066     0.70667826 ... 1.         1.         1.        ],2789
178,Single Session,Open Set,mantegna 2019,AR+PSD+RF,24,session_1,0.15217391304347827,0.3331628968463598,0.3463597679455056,0.9848440989191739,0.07594595054751757,[0.         0.65232054 0.65246718 ... 1.         1.         1.        ],2789
179,Single Session,Open Set,mantegna 2019,AR+PSD+RF,25,session_1,0.227227870104788,0.3756628870636533,0.38974020174984364,0.960207094587192,0.09716542384290304,[0.         0.60885207 0.60900848 ... 0.9999989  0.99999945 1.        ],2789
180,Single Session,Open Set,mantegna 2019,AR+PSD+RF,26,session_1,0.05393462630278478,0.08695652173913043,0.08695652173913043,0.997767143452875,0.022754157880860534,[0.         0.91304348 0.91304348 ... 1.         1.         1.        ],2789
181,Single Session,Open Set,mantegna 2019,AR+PSD+RF,27,session_1,0.3130426956443477,0.49218470445574025,0.4992184704455741,0.9763724745860125,0.07995324347640827,[0.         0.50007815 0.50015631 ... 1.         1.         1.        ],2789
182,Single Session,Open Set,mantegna 2019,AR+PSD+RF,28,session_1,0.1956521739130435,0.24218470445574025,0.24921847044557405,0.9889557598110444,0.0494739578643973,[0.         0.75007815 0.75015631 ... 1.         1.         1.        ],2789
183,Single Session,Open Set,mantegna 2019,AR+PSD+RF,29,session_1,0.2608695652173913,0.3369565217391305,0.3369565217391305,0.9610433202052281,0.09833271923365369,[0.         0.66304348 0.66304348 ... 1.         1.         1.        ],2789
184,Single Session,Open Set,mantegna 2019,AR+PSD+RF,30,session_1,0.23338706213149088,0.383478182607913,0.3905217313042696,0.9807733389060499,0.06691371952399557,[0.         0.60877391 0.60885218 ... 1.         1.         1.        ],2789
185,Single Session,Open Set,mantegna 2019,AR+PSD+RF,31,session_1,0.1847826086956522,0.3588042402163152,0.3684891196738055,0.9884341234313154,0.060736202864362404,[0.         0.63054239 0.63065    ... 1.         1.         1.        ],2789
