,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,auc,eer,tpr,n_samples
131,Single Session,Open Set,erpcore p300,AR+PSD+NB,12,session_1,0.6816233652708303,0.743162336527083,0.7493162336527084,0.9573121585930839,0.08511122988890778,[0.         0.25006838 0.25013675 ... 1.         1.         1.        ],1346
132,Single Session,Open Set,erpcore p300,AR+PSD+NB,13,session_1,0.4401651308179748,0.7267033086997536,0.8039203308699754,0.9545818956148513,0.07649739383897144,[0.         0.18835797 0.18921593 ... 0.99999862 0.99999931 1.        ],1346
133,Single Session,Open Set,erpcore p300,AR+PSD+NB,14,session_1,0.4367677010103434,0.9413431634316343,0.9941343163431635,0.9894183329645925,0.020657537764903658,"[0.00000000e+00 5.86568366e-04 1.17313673e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
134,Single Session,Open Set,erpcore p300,AR+PSD+NB,15,session_1,0.73769779927529,0.973769779927529,0.9973769779927528,0.954297366368232,0.09273644632482164,"[0.00000000e+00 2.62302201e-04 5.24604401e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
135,Single Session,Open Set,erpcore p300,AR+PSD+NB,16,session_1,0.0,0.17394923949239494,0.2423949239492395,0.9994415320356965,0.0022273002179803818,[0.         0.75076051 0.75152102 ... 1.         1.         1.        ],1346
136,Single Session,Open Set,erpcore p300,AR+PSD+NB,17,session_1,0.807760384966157,0.9807760384966157,0.9980776038496615,0.9502179163669039,0.07028691061717612,"[0.00000000e+00 1.92239615e-04 3.84479230e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
137,Single Session,Open Set,erpcore p300,AR+PSD+NB,18,session_1,0.4435524910804664,0.7193552491080466,0.7469355249108047,0.988435295477066,0.034205668802977734,[0.         0.25030645 0.2506129  ... 1.         1.         1.        ],1346
138,Single Session,Open Set,erpcore p300,AR+PSD+NB,19,session_1,0.4404854327273976,0.874659874386051,0.9874659874386051,0.9702172416838218,0.06935137697765578,[0.        0.0012534 0.0025068 ... 1.        1.        1.       ],1346
139,Single Session,Open Set,erpcore p300,AR+PSD+NB,20,session_1,0.6965897436752145,0.7446589743675215,0.7494658974367522,0.9150840918123568,0.12558798009367683,[0.         0.25005341 0.25010682 ... 0.9999992  0.9999996  1.        ],1346
140,Single Session,Open Set,erpcore p300,AR+PSD+NB,21,session_1,0.38107023927382133,0.8644807876650196,0.986448078766502,0.9869441475896145,0.024895111297777515,[0.         0.00135519 0.00271038 ... 1.         1.         1.        ],1346
141,Single Session,Open Set,erpcore p300,AR+PSD+NB,22,session_1,0.7279394780751064,0.9698651328050749,0.9969865132805075,0.947373623303775,0.09665708805026972,"[0.00000000e+00 3.01348672e-04 6.02697344e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
142,Single Session,Open Set,erpcore p300,AR+PSD+NB,23,session_1,0.43324908249082494,0.8342983429834299,0.9834298342983431,0.9373946933053957,0.10958485679128549,[0.         0.00165702 0.00331403 ... 0.99999795 0.99999897 1.        ],1346
143,Single Session,Open Set,erpcore p300,AR+PSD+NB,24,session_1,0.8305153027752885,0.9830515302775289,0.9983051530277528,0.967518198778502,0.06155368433231487,"[0.00000000e+00 1.69484697e-04 3.38969394e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
144,Single Session,Open Set,erpcore p300,AR+PSD+NB,25,session_1,0.5623545979049535,0.9562354597904954,0.9956235459790495,0.9694175914558488,0.06022432519273881,"[0.00000000e+00 4.37645402e-04 8.75290804e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
145,Single Session,Open Set,erpcore p300,AR+PSD+NB,26,session_1,0.8716277602233713,0.9871627760223372,0.9987162776022337,0.9607092665711626,0.07280997804146651,"[0.0000000e+00 1.2837224e-04 2.5674448e-04 ... 1.0000000e+00 1.0000000e+00
 1.0000000e+00]",1346
146,Single Session,Open Set,erpcore p300,AR+PSD+NB,27,session_1,0.676201524038931,0.9652865457344931,0.9965286545734493,0.9460165756833656,0.09468397884397499,"[0.00000000e+00 3.47134543e-04 6.94269085e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
147,Single Session,Open Set,erpcore p300,AR+PSD+NB,28,session_1,0.9475458668048476,0.9947545866804849,0.9994754586680485,0.8507062715528702,0.2207440652309616,"[0.00000000e+00 5.24541332e-05 1.04908266e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
148,Single Session,Open Set,erpcore p300,AR+PSD+NB,29,session_1,0.8928541504029759,0.9892854150402977,0.9989285415040298,0.8920451269858397,0.13284828912544389,"[0.00000000e+00 1.07145850e-04 2.14291699e-04 ... 9.99991474e-01
 9.99995737e-01 1.00000000e+00]",1346
149,Single Session,Open Set,erpcore p300,AR+PSD+NB,30,session_1,0.3691653583202499,0.9361752876788028,0.9936175287678802,0.9834677609346497,0.030854447983460858,"[0.00000000e+00 6.38247123e-04 1.27649425e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
150,Single Session,Open Set,erpcore p300,AR+PSD+NB,31,session_1,0.5955732057320573,0.9581320813208132,0.9958132081320813,0.9485806571376856,0.09395004437823697,"[0.00000000e+00 4.18679187e-04 8.37358374e-04 ... 9.99999056e-01
 9.99999528e-01 1.00000000e+00]",1346
151,Single Session,Open Set,erpcore p300,AR+PSD+NB,32,session_1,0.8358702183240428,0.9835870218324043,0.9983587021832405,0.9049260618114896,0.11111111111113639,"[0.00000000e+00 1.64129782e-04 3.28259563e-04 ... 9.99997242e-01
 9.99998621e-01 1.00000000e+00]",1346
152,Single Session,Open Set,erpcore p300,AR+PSD+NB,33,session_1,0.8051699212492647,0.9805169921249265,0.9980516992124926,0.9475416081977054,0.10339879019521805,"[0.00000000e+00 1.94830079e-04 3.89660158e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
153,Single Session,Open Set,erpcore p300,AR+PSD+NB,34,session_1,0.6341249653835179,0.7384124965383517,0.7488412496538353,0.9700924954548421,0.05571267054304373,[0.         0.25011588 0.25023175 ... 1.         1.         1.        ],1346
154,Single Session,Open Set,erpcore p300,AR+PSD+NB,35,session_1,0.8957647028405229,0.9895764702840524,0.9989576470284053,0.8879426089651034,0.12296236836509822,"[0.00000000e+00 1.04235297e-04 2.08470594e-04 ... 9.99996825e-01
 9.99998413e-01 1.00000000e+00]",1346
155,Single Session,Open Set,erpcore p300,AR+PSD+NB,36,session_1,0.24549695496954968,0.6727739777397775,0.7647773977739778,0.9634393733562799,0.05817917547568717,[0.         0.22602226 0.22704452 ... 0.99999861 0.9999993  1.        ],1346
156,Single Session,Open Set,erpcore p300,AR+PSD+NB,37,session_1,0.6790968857964442,0.7654096885796444,0.7740409688579645,0.9699484990439343,0.05950448042783476,[0.         0.2250959  0.22519181 ... 1.         1.         1.        ],1346
157,Single Session,Open Set,erpcore p300,AR+PSD+NB,38,session_1,0.5511884880753569,0.7301188488075356,0.7480118848807535,0.9409645719731369,0.10114690844732412,[0.         0.25019881 0.25039762 ... 1.         1.         1.        ],1346
158,Single Session,Open Set,erpcore p300,AR+PSD+NB,39,session_1,0.8073425821779392,0.9807342582177939,0.9980734258217794,0.9555833083903984,0.06891354778069975,"[0.00000000e+00 1.92657418e-04 3.85314836e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
159,Single Session,Open Set,erpcore p300,AR+PSD+NB,40,session_1,0.7844134213730669,0.9784413421373067,0.9978441342137306,0.9503273143829073,0.0977817706242944,"[0.00000000e+00 2.15586579e-04 4.31173157e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",1346
160,Single Session,Open Set,erpcore p300,AR+PSD+KNN,1,session_1,0.02777777777777779,0.2012772905506833,0.24512772905506836,0.984830487196832,0.02754560910044584,[0.         0.75048723 0.75097445 ... 0.99999942 0.99999971 1.        ],1346
161,Single Session,Open Set,erpcore p300,AR+PSD+KNN,2,session_1,0.21816393163931636,0.6352743527435274,0.6935274352743528,0.9806685959370235,0.04483947024707133,[0.         0.30064726 0.30129451 ... 0.99999947 0.99999973 1.        ],1346
162,Single Session,Open Set,erpcore p300,AR+PSD+KNN,3,session_1,0.20185151697195985,0.4218186626310708,0.4921818662631071,0.9937880034496948,0.02978140761828298,[0.         0.50078181 0.50156363 ... 1.         1.         1.        ],1346
163,Single Session,Open Set,erpcore p300,AR+PSD+KNN,4,session_1,0.009937286872868711,0.08658742837428374,0.09303374283742838,0.9994289288698844,0.007014882088093778,[0.         0.90632163 0.90639325 ... 1.         1.         1.        ],1346
164,Single Session,Open Set,erpcore p300,AR+PSD+KNN,5,session_1,0.37324773247732473,0.74059965599656,0.771559965599656,0.9897478938622358,0.035216442946717934,[0.         0.225344   0.22568801 ... 1.         1.         1.        ],1346
165,Single Session,Open Set,erpcore p300,AR+PSD+KNN,6,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
166,Single Session,Open Set,erpcore p300,AR+PSD+KNN,7,session_1,0.04687477430329859,0.17652759860931944,0.19265275986093197,0.9849525016783345,0.026187281423207615,[0.         0.80573472 0.80591389 ... 0.99999943 0.99999972 1.        ],1346
167,Single Session,Open Set,erpcore p300,AR+PSD+KNN,8,session_1,0.25632693055325617,0.3542079865243097,0.3854207986524309,0.9424103900484474,0.10307911360538186,[0.         0.61145792 0.61180473 ... 0.99999816 0.99999908 1.        ],1346
168,Single Session,Open Set,erpcore p300,AR+PSD+KNN,9,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
169,Single Session,Open Set,erpcore p300,AR+PSD+KNN,10,session_1,0.9775655651293356,0.9977565565129336,0.9997756556512933,0.5322048219007863,0.4737277910490165,"[0.00000000e+00 2.24344349e-05 4.48688697e-05 ... 9.99981333e-01
 9.99990666e-01 1.00000000e+00]",1346
170,Single Session,Open Set,erpcore p300,AR+PSD+KNN,11,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
171,Single Session,Open Set,erpcore p300,AR+PSD+KNN,12,session_1,0.136722976604766,0.28212469624696246,0.30946246962469626,0.9645948066287331,0.07681755001278816,[0.         0.68780375 0.68810751 ... 0.99999868 0.99999934 1.        ],1346
172,Single Session,Open Set,erpcore p300,AR+PSD+KNN,13,session_1,0.19337391290579573,0.3663527260272603,0.402260272602726,0.9331765511483046,0.11576508919259963,[0.         0.59414897 0.59454795 ... 0.99999745 0.99999872 1.        ],1346
173,Single Session,Open Set,erpcore p300,AR+PSD+KNN,14,session_1,0.08599835998359981,0.39834898348983494,0.4898348983489835,0.9977254422590727,0.004489747905800537,[0.         0.50101651 0.50203302 ... 1.         1.         1.        ],1346
174,Single Session,Open Set,erpcore p300,AR+PSD+KNN,15,session_1,0.18991822537272993,0.308449834498345,0.32334498344983453,0.993292734064352,0.045986442246054,[0.        0.6751655 0.675331  ... 1.        1.        1.       ],1346
175,Single Session,Open Set,erpcore p300,AR+PSD+KNN,16,session_1,0.16323742205676023,0.21920708492799212,0.2244207084927992,0.9825846803332374,0.04932761233918218,[0.         0.77505793 0.77511586 ... 0.99999949 0.99999974 1.        ],1346
176,Single Session,Open Set,erpcore p300,AR+PSD+KNN,17,session_1,0.0567497341640083,0.24442419424194242,0.3169424194241942,0.9977669672476894,0.013131189468672798,[0.         0.67580576 0.67661152 ... 1.         1.         1.        ],1346
177,Single Session,Open Set,erpcore p300,AR+PSD+KNN,18,session_1,0.18888799999111106,0.4087079759686486,0.44087079759686487,0.9503931554367019,0.09518885224918681,[0.         0.55591292 0.55627028 ... 0.99999814 0.99999907 1.        ],1346
178,Single Session,Open Set,erpcore p300,AR+PSD+KNN,19,session_1,0.3027134199913427,0.49422112078263647,0.5219221120782637,0.9680441132739759,0.07462395196324154,[0.         0.47530779 0.47561558 ... 0.99999937 0.99999969 1.        ],1346
179,Single Session,Open Set,erpcore p300,AR+PSD+KNN,20,session_1,0.6408474476901631,0.6954514251024864,0.6995451425102486,0.8776517807065383,0.18153945663512713,[0.         0.30004549 0.30009097 ... 0.99999698 0.99999849 1.        ],1346
180,Single Session,Open Set,erpcore p300,AR+PSD+KNN,21,session_1,0.1463200144821961,0.3162109398871767,0.3316210939887177,0.9945351385413534,0.028773332089510644,[0.         0.66683789 0.66700911 ... 1.         1.         1.        ],1346
181,Single Session,Open Set,erpcore p300,AR+PSD+KNN,22,session_1,0.26671351917600805,0.4477375726138214,0.4947737572613822,0.9211016754285551,0.12434925472987836,[0.         0.50052262 0.50104525 ... 0.99999697 0.99999848 1.        ],1346
182,Single Session,Open Set,erpcore p300,AR+PSD+KNN,23,session_1,0.06987438624386241,0.2641868918689187,0.31891868918689187,0.9858348614681475,0.031461191988889886,[0.         0.67560813 0.67621626 ... 0.99999949 0.99999974 1.        ],1346
183,Single Session,Open Set,erpcore p300,AR+PSD+KNN,24,session_1,0.5583091479062939,0.9242547981035366,0.9924254798103536,0.9604972145448775,0.08270296540213831,"[0.00000000e+00 7.57452019e-04 1.51490404e-03 ... 9.99999187e-01
 9.99999593e-01 1.00000000e+00]",1346
184,Single Session,Open Set,erpcore p300,AR+PSD+KNN,25,session_1,0.2092489674896749,0.39736639033057,0.422236639033057,0.9696853247515035,0.05407985299202287,[0.         0.57527634 0.57555267 ... 0.99999895 0.99999948 1.        ],1346
185,Single Session,Open Set,erpcore p300,AR+PSD+KNN,26,session_1,0.8362481343969284,0.9628623786237863,0.9737862378623786,0.8683067036769987,0.17825861847837615,[0.         0.02512138 0.02524275 ... 0.99999694 0.99999847 1.        ],1346
186,Single Session,Open Set,erpcore p300,AR+PSD+KNN,27,session_1,0.19808795111760644,0.7769095548098339,0.881262384052412,0.9917778071582358,0.03979285889854189,[0.         0.10830233 0.10946181 ... 1.         1.         1.        ],1346
187,Single Session,Open Set,erpcore p300,AR+PSD+KNN,28,session_1,0.3762549452875481,0.58429934299343,0.6434299342993429,0.8859849091371423,0.17771238444039122,[0.         0.35065701 0.35131401 ... 0.99999598 0.99999799 1.        ],1346
188,Single Session,Open Set,erpcore p300,AR+PSD+KNN,29,session_1,0.3478579285792859,0.6335195851958519,0.6708519585195852,0.9472917380332448,0.11589178239057302,[0.         0.3254148  0.32582961 ... 0.99999888 0.99999944 1.        ],1346
189,Single Session,Open Set,erpcore p300,AR+PSD+KNN,30,session_1,0.0,0.16499914999149992,0.24149991499915,0.9996286024720865,0.0007406378299120235,[0.         0.75085001 0.75170002 ... 1.         1.         1.        ],1346
190,Single Session,Open Set,erpcore p300,AR+PSD+KNN,31,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
191,Single Session,Open Set,erpcore p300,AR+PSD+KNN,32,session_1,0.48663806082505273,0.7627375347827552,0.8012737534782756,0.8682378379945119,0.19253189630123257,[0.         0.19487262 0.1953008  ... 0.99999507 0.99999754 1.        ],1346
192,Single Session,Open Set,erpcore p300,AR+PSD+KNN,33,session_1,0.4060721440547739,0.6334149591495914,0.6933414959149591,0.9482689404409854,0.08226361859059822,[0.         0.30066585 0.3013317  ... 0.9999987  0.99999935 1.        ],1346
193,Single Session,Open Set,erpcore p300,AR+PSD+KNN,34,session_1,0.2209342857317462,0.5472493613825027,0.6047249361382503,0.9893514202067285,0.049273746929558035,[0.         0.38952751 0.39016612 ... 1.         1.         1.        ],1346
194,Single Session,Open Set,erpcore p300,AR+PSD+KNN,35,session_1,0.5158740337403374,0.7882078820788208,0.8288207882078821,0.9608883247067042,0.0768252101292708,[0.         0.16711792 0.16756918 ... 0.99999914 0.99999957 1.        ],1346
195,Single Session,Open Set,erpcore p300,AR+PSD+KNN,36,session_1,0.04990614890376033,0.27283306166394994,0.297283306166395,0.9735834572839667,0.048175838693633954,[0.         0.70027167 0.70054334 ... 0.99999899 0.99999949 1.        ],1346
196,Single Session,Open Set,erpcore p300,AR+PSD+KNN,37,session_1,0.37406134478011444,0.7886621366213663,0.8213662136621366,0.965610454166605,0.09244727588429441,[0.         0.17536338 0.17572676 ... 0.99999944 0.99999972 1.        ],1346
197,Single Session,Open Set,erpcore p300,AR+PSD+KNN,38,session_1,0.22621145529637116,0.4189714119363416,0.49189714119363415,0.9928634635188208,0.03704107263086216,[0.         0.50081029 0.50162057 ... 1.         1.         1.        ],1346
198,Single Session,Open Set,erpcore p300,AR+PSD+KNN,39,session_1,0.10462479624796248,0.2658121581215812,0.2965812158121581,0.9960000179245084,0.020097789884451364,[0.         0.70034188 0.70068376 ... 1.         1.         1.        ],1346
199,Single Session,Open Set,erpcore p300,AR+PSD+KNN,40,session_1,0.058649711497114954,0.37535200352003517,0.4200352003520035,0.99625142361099,0.025581356039129304,[0.         0.57549648 0.57599296 ... 1.         1.         1.        ],1346
200,Single Session,Open Set,erpcore p300,AR+PSD+RF,1,session_1,0.1836101694350277,0.25,0.25,0.9909038452611482,0.04307259908839457,[0.   0.75 0.75 ... 1.   1.   1.  ],1346
201,Single Session,Open Set,erpcore p300,AR+PSD+RF,2,session_1,0.07499999999999998,0.16702492024920246,0.17420249202492022,0.9943734290399767,0.05149063680309931,[0.         0.82507975 0.8251595  ... 1.         1.         1.        ],1346
202,Single Session,Open Set,erpcore p300,AR+PSD+RF,3,session_1,0.38888888888888895,0.5,0.5,0.9765367672714881,0.09091074356126708,[0.  0.5 0.5 ... 1.  1.  1. ],1346
203,Single Session,Open Set,erpcore p300,AR+PSD+RF,4,session_1,0.0625,0.125,0.125,0.9980763782746328,0.012896520244461423,[0.    0.875 0.875 ... 1.    1.    1.   ],1346
204,Single Session,Open Set,erpcore p300,AR+PSD+RF,5,session_1,0.0,0.058874838748387476,0.07338748387483873,0.9998407204944258,0.002278856519757194,[0.         0.92516125 0.9253225  ... 1.         1.         1.        ],1346
205,Single Session,Open Set,erpcore p300,AR+PSD+RF,6,session_1,0.375,0.7073745737457375,0.7457374573745738,0.9881592700240845,0.017498732742611402,[0.         0.25042625 0.25085251 ... 1.         1.         1.        ],1346
206,Single Session,Open Set,erpcore p300,AR+PSD+RF,7,session_1,0.044442666648888685,0.16666666666666666,0.16666666666666666,0.9989146502736695,0.003851637324550343,[0.         0.83333333 0.83333333 ... 1.         1.         1.        ],1346
207,Single Session,Open Set,erpcore p300,AR+PSD+RF,8,session_1,0.3055555555555556,0.5232638437495486,0.5273263843749548,0.951187596085831,0.1430926169256302,[0.         0.47226736 0.4723125  ... 1.         1.         1.        ],1346
208,Single Session,Open Set,erpcore p300,AR+PSD+RF,9,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
209,Single Session,Open Set,erpcore p300,AR+PSD+RF,10,session_1,1.0,1.0,1.0,0.5452507223601722,0.4661344362392661,[0.         0.         0.         ... 0.99998541 0.9999927  1.        ],1346
210,Single Session,Open Set,erpcore p300,AR+PSD+RF,11,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
211,Single Session,Open Set,erpcore p300,AR+PSD+RF,12,session_1,0.0,0.0625,0.0625,0.9997049970499705,0.0023298372613917025,[0.     0.9375 0.9375 ... 1.     1.     1.    ],1346
212,Single Session,Open Set,erpcore p300,AR+PSD+RF,13,session_1,0.11859321718217183,0.3125,0.3125,0.9954056481540475,0.02707199509420856,[0.     0.6875 0.6875 ... 1.     1.     1.    ],1346
213,Single Session,Open Set,erpcore p300,AR+PSD+RF,14,session_1,0.0,0.09375,0.09375,0.9997043720437204,0.0007849870418826353,[0.      0.90625 0.90625 ... 1.      1.      1.     ],1346
214,Single Session,Open Set,erpcore p300,AR+PSD+RF,15,session_1,0.07499999999999998,0.19999999999999998,0.19999999999999998,0.9958451365900759,0.03623465251066348,[0.  0.8 0.8 ... 1.  1.  1. ],1346
215,Single Session,Open Set,erpcore p300,AR+PSD+RF,16,session_1,0.19524920249202493,0.25,0.25,0.9935783973960901,0.025594964651536184,[0.   0.75 0.75 ... 1.   1.   1.  ],1346
216,Single Session,Open Set,erpcore p300,AR+PSD+RF,17,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],1346
217,Single Session,Open Set,erpcore p300,AR+PSD+RF,18,session_1,0.05555555555555558,0.05555555555555558,0.05555555555555558,0.9990816399523353,0.009228528272031519,[0.         0.94444444 0.94444444 ... 1.         1.         1.        ],1346
218,Single Session,Open Set,erpcore p300,AR+PSD+RF,19,session_1,0.0,0.07500000000000001,0.07500000000000001,0.9993817438174382,0.002309907903683852,[0.    0.925 0.925 ... 1.    1.    1.   ],1346
219,Single Session,Open Set,erpcore p300,AR+PSD+RF,20,session_1,0.14999999999999997,0.175,0.175,0.9845610100679952,0.05566067161561711,[0.    0.825 0.825 ... 1.    1.    1.   ],1346
220,Single Session,Open Set,erpcore p300,AR+PSD+RF,21,session_1,0.25,0.35202768694353614,0.36020276869435364,0.9936358117752052,0.029741308463900606,[0.         0.63897972 0.63907056 ... 1.         1.         1.        ],1346
221,Single Session,Open Set,erpcore p300,AR+PSD+RF,22,session_1,0.10714285714285715,0.17857142857142858,0.17857142857142858,0.98871841623731,0.060215210210210215,[0.         0.82142857 0.82142857 ... 1.         1.         1.        ],1346
222,Single Session,Open Set,erpcore p300,AR+PSD+RF,23,session_1,0.0,0.07499999999999998,0.07499999999999998,0.9997642476424764,0.0015548987575818786,[0.    0.925 0.925 ... 1.    1.    1.   ],1346
223,Single Session,Open Set,erpcore p300,AR+PSD+RF,24,session_1,0.08333333333333334,0.240583239165725,0.2490583239165725,0.9958283264562982,0.02528468176295029,[0.         0.75009417 0.75018834 ... 1.         1.         1.        ],1346
224,Single Session,Open Set,erpcore p300,AR+PSD+RF,25,session_1,0.09999999999999998,0.14729997299972997,0.14972999729997297,0.9887048014661232,0.03461080013376702,[0.       0.850027 0.850054 ... 1.       1.       1.      ],1346
225,Single Session,Open Set,erpcore p300,AR+PSD+RF,26,session_1,0.17500000000000002,0.275,0.275,0.965272879189153,0.11043839912065262,[0.    0.725 0.725 ... 1.    1.    1.   ],1346
226,Single Session,Open Set,erpcore p300,AR+PSD+RF,27,session_1,0.17035598927417847,0.4053211960691036,0.42624640532119606,0.9884288245285405,0.05060905598468464,[0.         0.57166107 0.57189358 ... 1.         1.         1.        ],1346
227,Single Session,Open Set,erpcore p300,AR+PSD+RF,28,session_1,0.4903737787377874,0.625,0.625,0.9633432983877376,0.0838171876788226,[0.    0.375 0.375 ... 1.    1.    1.   ],1346
228,Single Session,Open Set,erpcore p300,AR+PSD+RF,29,session_1,0.07499999999999998,0.11652491524915246,0.12415249152491523,0.9929436534925254,0.06244645317043767,[0.         0.87508475 0.8751695  ... 1.         1.         1.        ],1346
229,Single Session,Open Set,erpcore p300,AR+PSD+RF,30,session_1,0.10555466665777768,0.16666666666666669,0.16666666666666669,0.9983926954040688,0.0038923766047727205,[0.         0.83333333 0.83333333 ... 1.         1.         1.        ],1346
230,Single Session,Open Set,erpcore p300,AR+PSD+RF,31,session_1,0.0,0.024999999999999994,0.024999999999999994,0.9999212492124921,0.0007474334059934606,[0.    0.975 0.975 ... 1.    1.    1.   ],1346
231,Single Session,Open Set,erpcore p300,AR+PSD+RF,32,session_1,0.19444444444444445,0.22222222222222224,0.22222222222222224,0.991611500455848,0.03661014438039671,[0.         0.77777778 0.77777778 ... 1.         1.         1.        ],1346
232,Single Session,Open Set,erpcore p300,AR+PSD+RF,33,session_1,0.09999999999999998,0.14999999999999997,0.14999999999999997,0.9826069406142024,0.06588754088504155,[0.   0.85 0.85 ... 1.   1.   1.  ],1346
233,Single Session,Open Set,erpcore p300,AR+PSD+RF,34,session_1,0.06402730693973607,0.08333333333333334,0.08333333333333334,0.998626330010071,0.011092087087087088,[0.         0.91666667 0.91666667 ... 1.         1.         1.        ],1346
234,Single Session,Open Set,erpcore p300,AR+PSD+RF,35,session_1,0.08333333333333331,0.20833333333333334,0.20833333333333334,0.9831404485939912,0.07785559017223911,[0.         0.79166667 0.79166667 ... 1.         1.         1.        ],1346
235,Single Session,Open Set,erpcore p300,AR+PSD+RF,36,session_1,0.0,0.016899918999189995,0.024189991899918994,0.9999565446108966,0.0007560029940119762,[0.       0.975081 0.975162 ... 1.       1.       1.      ],1346
236,Single Session,Open Set,erpcore p300,AR+PSD+RF,37,session_1,0.47500000000000003,0.6499999999999999,0.6499999999999999,0.9630774173097885,0.08738743277625471,[0.   0.35 0.35 ... 1.   1.   1.  ],1346
237,Single Session,Open Set,erpcore p300,AR+PSD+RF,38,session_1,0.33333333333333337,0.490916575832425,0.4990916575832425,0.9780811302907699,0.07041635226153586,[0.         0.50009083 0.50018167 ... 1.         1.         1.        ],1346
238,Single Session,Open Set,erpcore p300,AR+PSD+RF,39,session_1,0.12499999999999997,0.24152491524915248,0.24915249152491525,0.9937015501166322,0.04090705583547599,[0.         0.75008475 0.7501695  ... 1.         1.         1.        ],1346
239,Single Session,Open Set,erpcore p300,AR+PSD+RF,40,session_1,0.0,0.07499999999999998,0.07499999999999998,0.9997674976749767,0.001514902732209163,[0.    0.925 0.925 ... 1.    1.    1.   ],1346
