,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,epochs_duration
17,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,5,session_1,0.04563492063492064,0.0982142857142857,0.14682539682539683,0.016042806759407675,13102,1.4
18,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,6,session_1,0.0,0.0,0.27380952380952384,0.00042203063762266246,13102,1.4
19,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,7,session_1,0.310515873015873,0.5009920634920635,0.5029761904761905,0.02661774303640668,13102,1.4
20,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,8,session_1,0.0,0.25,0.25396825396825395,0.0009999200334727299,13102,1.4
21,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,9,session_1,0.001984126984126977,0.16468253968253968,0.5416666666666666,0.004138137869643855,13102,1.4
22,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,10,session_1,0.0,0.3680555555555556,0.5,0.0008349962838650627,13102,1.4
23,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,11,session_1,0.003968253968253982,0.0069444444444444475,0.008928571428571425,0.003975753968253599,13102,1.4
24,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,12,session_1,0.0,0.0049603174603174705,0.07142857142857142,0.000997515062193893,13102,1.4
25,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,13,session_1,0.001984126984126977,0.2513843193987495,0.5029162097176527,0.0024041146288558655,13102,1.4
26,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,1,session_1,0.0,0.12404040707073738,0.6744034107007737,0.0009134375825221255,13102,1.4
27,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,2,session_1,0.0,0.0,0.18492087698654763,0.00017491729585584725,13102,1.4
28,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,3,session_1,0.0029761904761904656,0.18888913095480162,0.2553968496034167,0.0038900275594366198,13102,1.4
29,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,4,session_1,0.17026749191654175,0.40103671429130516,0.5558679451432962,0.028859704997596852,13102,1.4
30,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,5,session_1,0.09920634920634919,0.17654061461249534,0.4322979638526544,0.03638643789801085,13102,1.4
31,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,6,session_1,0.0,0.15549905499054992,0.6271737717377174,0.000913475134748463,13102,1.4
32,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,7,session_1,0.3639115227523619,0.5812154576611472,0.9909519931182074,0.05056626629074235,13102,1.4
33,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,8,session_1,0.0,0.18181749999318175,0.4181809999918181,0.0009990149401494014,13102,1.4
34,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,9,session_1,0.0,0.26868411541258275,0.6040509512237979,0.004463795872360375,13102,1.4
35,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,10,session_1,0.20327641467256088,0.594326381454656,0.7344326381454656,0.014326288917440998,13102,1.4
36,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,11,session_1,0.2425545235181549,0.24925545235181548,0.4621251672314015,0.06301480702382267,13102,1.4
37,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,12,session_1,0.22989341595543614,0.24798934159554362,0.6025215685287553,0.027901803126419863,13102,1.4
38,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,13,session_1,0.0049603174603174705,0.1970093808080938,0.4557065907960667,0.004137834595888924,13102,1.4
39,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,1,session_1,0.007936507936507936,0.22137266015517298,0.4664868970118272,0.008517784825520586,13102,1.4
40,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,2,session_1,0.578572787805703,0.7375199771932687,0.7532162834336126,0.06043586286763238,13102,1.4
41,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,3,session_1,0.046626984126984156,0.48353197628726097,0.9033792657465501,0.037698412698495075,13102,1.4
42,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,4,session_1,0.4709836732110927,0.7281979583494871,0.9608829353949156,0.0710648261486396,13102,1.4
43,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,5,session_1,0.7152972562424547,0.7602202018147217,0.7644148773243293,0.15005226947656553,13102,1.4
44,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,6,session_1,0.01785714285714285,0.3878972164031509,0.6759088339028663,0.015873990033714203,13102,1.4
45,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,7,session_1,0.023809523809523808,0.1604672296722967,0.25364592931643604,0.019676861078692535,13102,1.4
46,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,8,session_1,0.018849206349206366,0.18939609038947536,0.25554675189609044,0.018107407549913506,13102,1.4
47,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,9,session_1,0.25809337040738833,0.4894159373924567,0.7556230917711572,0.04398290647617297,13102,1.4
48,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,10,session_1,0.030753968253968256,0.22284872650313806,0.26702693614237727,0.0267857142857304,13102,1.4
49,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,11,session_1,0.5125422323461263,0.5371669216473111,0.7392996729945394,0.11417531754934312,13102,1.4
50,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,12,session_1,0.46940480942401697,0.5131111158630366,0.5203587306339227,0.06274342330067373,13102,1.4
51,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,13,session_1,0.502628766297653,0.9511720676777916,0.9951172067677791,0.043901236467894164,13102,1.4
52,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,1,session_1,0.0023781896290364646,0.12846732964684143,0.4135411889833184,0.003239080728475326,13102,1.4
53,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,2,session_1,0.10474058437516243,0.6487342645191725,0.9535064238930028,0.01639278456142721,13102,1.4
54,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,3,session_1,0.24519475176327726,0.2560872930157873,0.46654451663564256,0.060897518039070314,13102,1.4
55,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,4,session_1,0.4600767243640903,0.7150704907809569,0.9590791688469125,0.055897649354818696,13102,1.4
56,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,5,session_1,0.47679009222450464,0.7177361362006467,0.7467736136200647,0.08138025443704358,13102,1.4
57,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,6,session_1,0.00928001168608833,0.41955977126176053,0.9417599151006206,0.01113399541046198,13102,1.4
58,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,7,session_1,0.5479529599273194,0.9266218679527071,0.9926621867952707,0.034640543427057406,13102,1.4
59,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,8,session_1,0.0009821427579355113,0.0026883460444581675,0.22688377677427565,0.001904384982548578,13102,1.4
60,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,9,session_1,0.5782303129383892,0.9503867587963851,0.9950386758796386,0.04341328825816331,13102,1.4
61,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,10,session_1,0.42300775514382943,0.4973443898924078,0.7139302123245251,0.034675356976781035,13102,1.4
62,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,11,session_1,0.3944636128377612,0.49472587052486156,0.7145031659297034,0.06536451078914934,13102,1.4
63,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,12,session_1,0.016170716945780067,0.5059510100014076,0.7309522438572837,0.01499929606678567,13102,1.4
64,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,13,session_1,0.2888788052685811,0.8674852550022536,0.9867485255002253,0.02541050093630371,13102,1.4
65,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,1,session_1,0.0,0.0,0.0,1e-05,13102,1.4
66,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,2,session_1,0.0,0.003968253968253954,0.024501683508898586,0.0011498051524387407,13102,1.4
67,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,3,session_1,0.0009920634920634885,0.0009920634920634885,0.001984126984126977,0.000999563492063496,13102,1.4
68,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,4,session_1,0.01190476190476189,0.014880952380952356,0.019841269841269826,0.009923134920705888,13102,1.4
69,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,5,session_1,0.004960317460317443,0.009920634920634885,0.0158730158730159,0.006614167126892243,13102,1.4
70,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,6,session_1,0.0,0.0,0.0,1e-05,13102,1.4
71,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,7,session_1,0.0045584942456567135,0.004960317460317443,0.004960317460317443,0.004962817460277606,13102,1.4
72,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,8,session_1,0.0,0.0,0.0,1e-05,13102,1.4
73,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,9,session_1,0.0029761904761904656,0.02180254937470011,0.03373015873015878,0.005291686833415924,13102,1.4
74,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,10,session_1,0.0,0.0,0.0,1e-05,13102,1.4
75,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,11,session_1,0.0009920634920634885,0.0009920634920634885,0.003968253968253954,0.0013965627157702342,13102,1.4
76,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,12,session_1,0.0009920634920634885,0.0009920634920634885,0.0009920634920634885,0.000999563492063496,13102,1.4
77,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,13,session_1,0.0049603174603174705,0.012896825396825379,0.025793650793650785,0.006920950545361182,13102,1.4
0,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,1,session_1,0.001984126984126977,0.004960317460317443,0.007936507936507908,0.003637922386239116,13102,1.5999999999999999
1,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,2,session_1,0.004960317460317443,0.010912698412698402,0.023809523809523808,0.00496281746038848,13102,1.5999999999999999
2,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,3,session_1,0.0,0.0009920634920634885,0.0029761904761904656,0.000997508802904709,13102,1.5999999999999999
3,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,4,session_1,0.0069444444444444475,0.013888888888888895,0.019841269841269854,0.006944444444444442,13102,1.5999999999999999
4,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,5,session_1,0.007936507936507936,0.019841269841269826,0.03968253968253968,0.008104040134266225,13102,1.5999999999999999
5,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,6,session_1,0.009920634920634913,0.015873015873015872,0.023809523809523836,0.010250254005305614,13102,1.5999999999999999
6,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,7,session_1,0.004960317460317443,0.007936507936507908,0.009920634920634885,0.005703897502981876,13102,1.5999999999999999
7,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,8,session_1,0.0,0.0,0.0,1e-05,13102,1.5999999999999999
8,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,9,session_1,0.008928571428571425,0.01884920634920631,0.028769841269841306,0.008433207648802806,13102,1.5999999999999999
9,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,10,session_1,0.0,0.0009920634920634885,0.001984126984126977,0.001246437563144565,13102,1.5999999999999999
10,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,11,session_1,0.008928571428571425,0.010912698412698402,0.014880952380952384,0.007358405402439885,13102,1.5999999999999999
11,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,12,session_1,0.0,0.0029761904761904656,0.005952380952380959,0.0018224854080538427,13102,1.5999999999999999
12,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,13,session_1,0.010912698412698402,0.012896825396825379,0.014880952380952411,0.010912698412769407,13102,1.5999999999999999
13,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,1,session_1,0.0,0.25,0.25,0.0009169361495872559,13102,1.5999999999999999
14,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,2,session_1,0.0009920634920634885,0.06646825396825395,0.17261904761904762,0.0022368916768910033,13102,1.5999999999999999
15,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,3,session_1,0.02182539682539683,0.18253968253968253,0.4255952380952381,0.006206487836957811,13102,1.5999999999999999
16,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,4,session_1,0.2470238095238095,0.5218253968253967,0.7896825396825397,0.03622017394445879,13102,1.5999999999999999
17,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,5,session_1,0.003968253968253954,0.026785714285714274,0.3035714285714286,0.005951674714323977,13102,1.5999999999999999
18,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,6,session_1,0.0,0.125,0.5009920634920635,0.001327570160267499,13102,1.5999999999999999
19,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,7,session_1,0.4910714285714286,0.5029761904761905,0.5069444444444444,0.04671182268993468,13102,1.5999999999999999
20,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,8,session_1,0.0,0.25,0.5,0.0010824984583142315,13102,1.5999999999999999
21,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,9,session_1,0.049603174603174593,0.33829365079365076,0.808531746031746,0.015047249452078275,13102,1.5999999999999999
22,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,10,session_1,0.0,0.25,0.49702380952380953,0.0006699821786898419,13102,1.5999999999999999
23,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,11,session_1,0.005952380952380959,0.2579365079365079,0.2677071413571278,0.0035644004665487013,13102,1.5999999999999999
24,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,12,session_1,0.0009920634920634885,0.0029761904761904656,0.09027777777777779,0.0016582123402047698,13102,1.5999999999999999
25,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,13,session_1,0.0069444444444444475,0.251984126984127,0.503968253968254,0.006119880952388286,13102,1.5999999999999999
26,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,1,session_1,0.001984126984126977,0.24930797919090303,0.4786014328397252,0.002981083677522029,13102,1.5999999999999999
27,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,2,session_1,0.0029761904761904656,0.13243771326602155,0.23824377132660216,0.002817945781089465,13102,1.5999999999999999
28,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,3,session_1,0.001984126984126977,0.20276477025232012,0.2592645722633272,0.003391042055868346,13102,1.5999999999999999
29,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,4,session_1,0.20835242208557134,0.41857859464208147,0.57786261236888,0.03696231387788081,13102,1.5999999999999999
30,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,5,session_1,0.018849206349206338,0.06646825396825398,0.4716565221207768,0.012899325396825468,13102,1.5999999999999999
31,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,6,session_1,0.0,0.24540617429983827,0.48138585552522195,0.003968013056258062,13102,1.5999999999999999
32,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,7,session_1,0.43019796269391264,0.5398581004443584,0.9847352088082647,0.06265030453637757,13102,1.5999999999999999
33,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,8,session_1,0.0,0.17599131348456343,0.4171991719917199,0.0011633482813461762,13102,1.5999999999999999
34,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,9,session_1,0.07043650793650791,0.5483978946932326,0.8626917618382532,0.017777222181954114,13102,1.5999999999999999
35,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,10,session_1,0.0,0.3410913654591091,0.7091091365459109,0.0016528078882366733,13102,1.5999999999999999
36,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,11,session_1,0.24181212898174725,0.3223222925232567,0.48709334036343677,0.05492040119640048,13102,1.5999999999999999
37,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,12,session_1,0.0049603174603174705,0.007936507936507936,0.40137749591781635,0.004552109372929436,13102,1.5999999999999999
38,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,13,session_1,0.005952380952380959,0.21195887554113638,0.47894913472944256,0.004879811519514594,13102,1.5999999999999999
39,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,1,session_1,0.015873015873015872,0.38792236136647085,0.49980414089855185,0.014468327355499737,13102,1.5999999999999999
40,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,2,session_1,0.5867155682336131,0.7373421917439962,0.7532977112378917,0.06197509378160395,13102,1.5999999999999999
41,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,3,session_1,0.6343856445121079,0.7556012628639092,0.9299745186446002,0.06980991588018806,13102,1.5999999999999999
42,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,4,session_1,0.8701922068061014,0.9870192206806101,0.998701922068061,0.14337448954788085,13102,1.5999999999999999
43,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,5,session_1,0.7882198235818464,0.9788219823581845,0.9978821982358184,0.1577902345869337,13102,1.5999999999999999
44,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,6,session_1,0.10408559442737281,0.5250484449288938,0.9527166055390712,0.02967818632375594,13102,1.5999999999999999
45,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,7,session_1,0.1736338791959348,0.6356820473829308,0.9635682047382932,0.028769841269840966,13102,1.5999999999999999
46,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,8,session_1,0.0918602737614678,0.47087836339291356,0.7272614380091704,0.027777777777793326,13102,1.5999999999999999
47,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,9,session_1,0.48533465177940444,0.7700797821622742,0.977257056765214,0.07837301587303326,13102,1.5999999999999999
48,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,10,session_1,0.2500974033826717,0.28443434351287034,0.2923323232401759,0.0486111111111191,13102,1.5999999999999999
49,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,11,session_1,0.7149772942565715,0.768025507203435,0.9651704611851624,0.13050896310140178,13102,1.5999999999999999
50,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,12,session_1,0.4980674084705641,0.6813773958393206,0.968137739583932,0.11388805687377211,13102,1.5999999999999999
51,Single Session,Open Set,Visual Speller LLP,AR+PSD+NB,13,session_1,0.5651322867758295,0.971255434257097,0.9971255434257097,0.049770491123459895,13102,1.5999999999999999
52,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,1,session_1,0.0009920634920634885,0.16706538097127002,0.47196218985999383,0.0029328161690694824,13102,1.5999999999999999
53,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,2,session_1,0.03195869993551559,0.6039763068570857,0.7425404878285657,0.018599232519178176,13102,1.5999999999999999
54,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,3,session_1,0.24314847954921603,0.3985535186890432,0.704949027607249,0.05326691984191808,13102,1.5999999999999999
55,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,4,session_1,0.5624063849954981,0.7350227843567227,0.9237047090314069,0.07406484988864513,13102,1.5999999999999999
56,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,5,session_1,0.24521411081993752,0.45076730784534375,0.505295895674596,0.0504761041299524,13102,1.5999999999999999
57,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,6,session_1,0.03003082255879247,0.42100776246597127,0.725844124937848,0.020068024068711814,13102,1.5999999999999999
58,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,7,session_1,0.5754229546468181,0.925840799229634,0.9925840799229635,0.03798505582512811,13102,1.5999999999999999
59,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,8,session_1,0.0019708027206350176,0.0652322594654518,0.23330894023225945,0.0029011853558632682,13102,1.5999999999999999
60,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,9,session_1,0.5762216433869911,0.9419401545320361,0.9941940154532036,0.04468580137566154,13102,1.5999999999999999
61,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,10,session_1,0.39454529633294616,0.4984276391683642,0.924778985217825,0.032757381761170705,13102,1.5999999999999999
62,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,11,session_1,0.46242927142921253,0.6593748939217727,0.7479656055917067,0.070905643630126,13102,1.5999999999999999
63,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,12,session_1,0.25779797981523994,0.8215953409583823,0.9821595340958382,0.020764405312941433,13102,1.5999999999999999
64,Single Session,Open Set,Visual Speller LLP,AR+PSD+KNN,13,session_1,0.25869824131508795,0.7111252596275931,0.9709224454905261,0.02442896486052389,13102,1.5999999999999999
65,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,1,session_1,0.0009920634920634885,0.0009920634920634885,0.0009920634920634885,0.0009995634920634963,13102,1.5999999999999999
66,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,2,session_1,0.0069444444444444475,0.021794602866663598,0.03908263288982097,0.006892230576448892,13102,1.5999999999999999
67,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,3,session_1,0.0009920634920634885,0.0029761904761904656,0.006344537651725712,0.0019376249791594558,13102,1.5999999999999999
68,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,4,session_1,0.020589225733527172,0.03106528585127119,0.06021596922318431,0.014105195941241076,13102,1.5999999999999999
69,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,5,session_1,0.004591550545135076,0.015873015873015872,0.02916209717652729,0.00422012803933642,13102,1.5999999999999999
70,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,6,session_1,0.0009920634920634885,0.0009920634920634885,0.0009920634920634885,0.000999563492063496,13102,1.5999999999999999
71,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,7,session_1,0.012896825396825407,0.019841269841269854,0.022217553524741612,0.011101064898532858,13102,1.5999999999999999
72,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,8,session_1,0.0,0.0,0.0,1e-05,13102,1.5999999999999999
73,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,9,session_1,0.012896825396825407,0.04954887181146944,0.09319602124592671,0.012207237494076487,13102,1.5999999999999999
74,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,10,session_1,0.0,0.0,0.0009920634920634885,9.2287184167739e-05,13102,1.5999999999999999
75,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,11,session_1,0.007295574939876398,0.013842201914082614,0.01755723906445414,0.006888950087051401,13102,1.5999999999999999
76,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,12,session_1,0.0,0.0009920634920634885,0.0009920634920634885,0.0009995634920630845,13102,1.5999999999999999
77,Single Session,Open Set,Visual Speller LLP,AR+PSD+RF,13,session_1,0.011904761904761918,0.017834295406446155,0.025493747000962075,0.01172114436918608,13102,1.5999999999999999
0,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,1,session_1,0.0029761904761904656,0.004960317460317443,0.008928571428571425,0.004464508369714633,13102,1.8
1,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,2,session_1,0.008928571428571425,0.013888888888888867,0.017857142857142877,0.0090967270615042,13102,1.8
2,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,3,session_1,0.0009920634920634885,0.0009920634920634885,0.0009920634920634885,0.000999563492063496,13102,1.8
3,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,4,session_1,0.008928571428571397,0.010912698412698402,0.01190476190476189,0.009425271140865058,13102,1.8
4,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,5,session_1,0.005952380952380959,0.009920634920634913,0.012896825396825379,0.00570817874634667,13102,1.8
5,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,6,session_1,0.0009920634920634885,0.001984126984126977,0.0069444444444444475,0.00174019196460595,13102,1.8
6,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,7,session_1,0.0009920634920634885,0.003968253968253954,0.0069444444444444475,0.0019895722949767195,13102,1.8
7,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,8,session_1,0.0,0.0,0.0,1e-05,13102,1.8
8,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,9,session_1,0.005952380952380931,0.01190476190476189,0.018849206349206338,0.006204355462654077,13102,1.8
9,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,10,session_1,0.0,0.0,0.0,1e-05,13102,1.8
10,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,11,session_1,0.00694444444444442,0.008928571428571425,0.008928571428571425,0.006534319418972664,13102,1.8
11,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,12,session_1,0.0,0.0009920634920634885,0.001984126984126977,0.000997508802904709,13102,1.8
12,Single Session,Open Set,Visual Speller LLP,AR+PSD+SVM,13,session_1,0.008928571428571397,0.009920634920634913,0.010912698412698402,0.00892857142857149,13102,1.8
13,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,1,session_1,0.0,0.25,0.25,0.0007522989042958402,13102,1.8
14,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,2,session_1,0.0,0.001984126984126977,0.13888888888888887,0.0009978454711358942,13102,1.8
15,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,3,session_1,0.027777777777777762,0.16468253968253968,0.3839285714285714,0.010915198412706703,13102,1.8
16,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,4,session_1,0.26587301587301587,0.36309523809523814,0.6755952380952381,0.04060081498808776,13102,1.8
17,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,5,session_1,0.025793650793650785,0.0763888888888889,0.30853174603174605,0.012488235241662156,13102,1.8
18,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,6,session_1,0.0,0.0,0.08432539682539683,0.0002570789276586614,13102,1.8
19,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,7,session_1,0.23710317460317462,0.49503968253968256,0.5079365079365079,0.02257334672528134,13102,1.8
20,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,8,session_1,0.0,0.2251984126984127,0.24305555555555555,0.0008349851052681051,13102,1.8
21,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,9,session_1,0.001984126984126977,0.1904761904761905,0.5704365079365079,0.004135404327890975,13102,1.8
22,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,10,session_1,0.0,0.25,0.4226190476190476,0.0006695671997462669,13102,1.8
23,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,11,session_1,0.0,0.0029761904761904656,0.02182539682539683,0.001080002526542902,13102,1.8
24,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,12,session_1,0.0,0.009920634920634913,0.04662698412698413,0.0007506347318231239,13102,1.8
25,Single Session,Open Set,Visual Speller LLP,AR+PSD+LR,13,session_1,0.001984126984126977,0.2509920634920635,0.5009920634920635,0.0021541269841269927,13102,1.8
26,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,1,session_1,0.03399783997839975,0.38824638246382465,0.9260367603676036,0.003771405439131115,13102,1.8
27,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,2,session_1,0.0,0.0009920634920634885,0.1768234745839522,0.00042146095799543143,13102,1.8
28,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,3,session_1,0.04416460831274979,0.4156187449320381,0.49156187449320377,0.00561065276481187,13102,1.8
29,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,4,session_1,0.16511200684569205,0.2666104070337756,0.6649442181780094,0.0314163235991946,13102,1.8
30,Single Session,Open Set,Visual Speller LLP,AR+PSD+LDA,5,session_1,0.060515873015872995,0.2646152354380687,0.5144575552898386,0.027777777777777894,13102,1.8
