,evaluation,eval Type,dataset,pipeline,subject,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples
211,Multi Session,Close Set,Lee2019_ERP,AR+PSD+NB,50,0.9984145140596705,0.999841451405967,0.9999841451405967,0.6286776091669247,10800
212,Multi Session,Close Set,Lee2019_ERP,AR+PSD+NB,51,0.9838193768640536,0.9983819376864054,0.9998381937686406,0.389999999999912,10800
213,Multi Session,Close Set,Lee2019_ERP,AR+PSD+NB,52,0.9506014477620505,0.9950601447762051,0.9995060144776206,0.16835567178816607,10800
214,Multi Session,Close Set,Lee2019_ERP,AR+PSD+NB,53,1.0,1.0,1.0,0.5052430886558628,10800
215,Multi Session,Close Set,Lee2019_ERP,AR+PSD+NB,54,0.9884695020993721,0.9988469502099372,0.9998846950209938,0.46445993031358884,10800
216,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,1,0.730475685709238,0.8625248277482775,0.96879978799788,0.3618662283471654,10800
217,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,2,0.8959990914194856,0.9860524921038684,0.9986052492103868,0.35787560057135437,10800
218,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,3,0.004666313329799943,0.054249867498675,0.5070950709507094,0.008823529411764699,10800
219,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,4,0.6709667161187741,0.98,0.997349973499735,0.321805702217529,10800
220,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,5,0.6763617090716362,0.9772854871405857,0.9977285487140586,0.39309305829182206,10800
221,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,6,0.8717006950152489,0.9779998072707999,1.0,0.39973662157309314,10800
222,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,7,0.423911199981565,0.7024986749867499,0.8505664723313899,0.29301510248112195,10800
223,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,8,0.22903964283522127,0.3881535199967384,0.5604992049920499,0.18788532675747244,10800
224,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,9,0.6687254417998725,0.9454992049920499,0.99469994699947,0.2861201875266376,10800
225,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,10,0.2502688378235134,0.4529088018152908,0.8038980389803898,0.07560627674750499,10800
226,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,11,1.0,1.0,1.0,0.5068096203998841,10800
227,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,12,0.41172322412879303,0.6986652533191999,0.95759957599576,0.18219021116337988,10800
228,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,13,0.3538785336129223,0.6669994699947,0.93639936399364,0.17091260883581083,10800
229,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,14,0.9233328684164035,0.9947997879978799,1.0,0.4309473943575213,10800
230,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,15,0.15417413979965044,0.3963741387413874,0.8303983039830398,0.03954486103338931,10800
231,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,16,0.8222617719389864,0.9711425542826857,1.0,0.3706293706296443,10800
232,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,17,0.5189445789194733,0.8874995583289166,0.9883398833988339,0.3083024854574299,10800
233,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,18,0.8573395797787765,0.9491998586652534,0.99469994699947,0.380659227908252,10800
234,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,19,0.8979477666571538,0.99,0.99469994699947,0.4710635289364757,10800
235,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,20,0.824530007800078,0.9401248012480125,0.9580124801248012,0.34501385041551247,10800
236,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,21,0.284284199984857,0.5174995583289166,0.7604992049920499,0.1757183454370626,10800
237,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,22,0.5705466383430957,0.809181191811918,0.9257992579925799,0.21261232349174408,10800
238,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,23,0.6398779841456952,0.9169994699947,0.99469994699947,0.39259259259260904,10800
239,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,24,0.8733888423629999,0.99539989399894,1.0,0.4516095097832948,10800
240,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,25,0.6361396689990292,0.8875450209047545,0.97939989399894,0.3047227926078029,10800
241,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,26,0.9671501569764301,1.0,1.0,0.43908096763503807,10800
242,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,27,0.36895756040893746,0.6349973499734998,0.8323331566648999,0.2616730145295554,10800
243,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,28,0.5594083352598231,0.9009984099840999,0.992049920499205,0.25720588235294484,10800
244,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,29,0.5136936934586738,0.718570671421,0.92229952299523,0.3400427726758083,10800
245,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,30,0.6319972742584569,0.9569370693706937,0.9956937069370694,0.1831495803855551,10800
246,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,31,0.8774990062400624,1.0,1.0,0.42499164717674576,10800
247,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,32,0.5392804936804603,0.8658176036305818,0.97939989399894,0.3526367668802366,10800
248,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,33,0.46184057103728937,0.8091991519915199,0.9774747747477475,0.2304002398441285,10800
249,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,34,0.6589951760602287,1.0,1.0,0.3996344110590712,10800
250,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,35,0.3633315666489998,0.5469994699947,0.92403257365907,0.1479474548440066,10800
251,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,36,0.9786789452800189,1.0,1.0,0.4938846825859791,10800
252,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,37,0.3604858658342681,0.8586652533191999,0.98586652533192,0.11322770162008194,10800
253,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,38,0.08642233332902438,0.28764949649496496,0.49639936399363993,0.02439509954058193,10800
254,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,39,0.7834458999762411,0.9813329799964666,0.9986749867498675,0.43764075067024133,10800
255,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,40,0.9788231137213332,1.0,1.0,0.4489022623425833,10800
256,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,41,0.34999867498674986,0.7813728137281373,0.9781372813728137,0.11997213999651753,10800
257,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,42,0.8785706714209999,0.985449814498145,1.0,0.40405737175345935,10800
258,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,43,0.5691504762505252,0.8569994699946999,0.9681996819968199,0.19111621045762078,10800
259,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,44,0.4666652925788517,0.6853565749943213,0.87759957599576,0.2628595720561168,10800
260,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,45,0.3346523108795445,0.6125990459904599,0.7745990459904599,0.1556280587275693,10800
261,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,46,0.22425396594391478,0.7526641933085998,0.97526641933086,0.06885671863400586,10800
262,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,47,0.30355402442913315,0.7681226812268123,0.9768122681226812,0.11266607617360504,10800
263,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,48,0.6625569069644185,0.8546663133298,0.96879978799788,0.30689469431726374,10800
264,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,49,0.7726126124897612,0.9698745362453625,0.99823331566649,0.26024244284180115,10800
265,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,50,0.98259968199682,1.0,1.0,0.39358086847075063,10800
266,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,51,0.6734186815552365,0.9499439438838833,0.9949943943883883,0.15174392935982342,10800
267,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,52,0.4330752922913844,0.7148990989909899,0.8272798727987279,0.1697000337040781,10800
268,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,53,0.26969157755541007,0.6296654299876332,0.81459904599046,0.2140933572711753,10800
269,Multi Session,Close Set,Lee2019_ERP,AR+PSD+KNN,54,0.5421255169998509,0.8248318316516499,0.9805664723313899,0.1653666146645866,10800
270,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,1,0.744999337493375,0.86849973499735,0.97,0.23182015167930659,10800
271,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,2,0.8045449727224545,0.9869994699947,1.0,0.2577363896848137,10800
272,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,3,0.0257139071390714,0.11249867498674992,0.17469994699947,0.013283582089552244,10800
273,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,4,0.31817940906681796,0.6699999999999999,1.0,0.06276119402985074,10800
274,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,5,0.5800000000000001,0.8469994699947,0.92,0.25780637062608225,10800
275,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,6,0.8499996214247857,0.97,0.98,0.2789690198070086,10800
276,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,7,0.5199973499734998,0.8839989399893999,1.0,0.13461764705882356,10800
277,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,8,0.15999779164458316,0.5700000000000001,0.88469994699947,0.03812030075187972,10800
278,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,9,0.7362843514149426,0.93849973499735,0.9846999469994699,0.16997001499250375,10800
279,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,10,0.18857029284578564,0.4739989399893999,0.52,0.050147058823529427,10800
280,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,11,1.0,1.0,1.0,0.520799213887979,10800
281,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,12,0.35570974281171386,0.8554992049920499,0.91,0.06994727592267136,10800
282,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,13,0.10749966874668748,0.40399893998939995,0.5700000000000001,0.0362761506276151,10800
283,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,14,0.89,0.94,0.967349973499735,0.37107142857142855,10800
284,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,15,0.0,0.030000000000000027,0.06000000000000005,0.003999999999999998,10800
285,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,16,0.6579992933262666,0.9269994699947,0.96469994699947,0.1076,10800
286,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,17,0.36833244999116654,0.85,0.97,0.07930367504837003,10800
287,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,18,0.98,0.99,1.0,0.2833732718894009,10800
288,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,19,0.7859989399893998,0.9299999999999999,1.0,0.38539848749277295,10800
289,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,20,0.9115380538420769,0.99,1.0,0.27134793187347933,10800
290,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,21,0.19058698822282338,0.3242498674986749,0.39939989399894005,0.07821276595744672,10800
291,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,22,0.2711745999812939,0.47,0.64,0.09233644859813078,10800
292,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,23,0.3879155624889582,0.7327496024960249,0.92,0.12213054187192118,10800
293,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,24,0.9226304631467367,1.0,1.0,0.361035422343102,10800
294,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,25,0.9339989399893999,1.0,1.0,0.22648330058939092,10800
295,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,26,1.0,1.0,1.0,0.44838070059484464,10800
296,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,27,0.2985177333254815,0.4869994699946999,0.79939989399894,0.1036423841061904,10800
297,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,28,0.1455543777659999,0.43000000000000005,0.69469994699947,0.05888594164456236,10800
298,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,29,0.650809808098081,0.8556664899982334,0.88409984099841,0.17740955137481912,10800
299,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,30,0.18000000000000005,0.3739989399893999,0.59469994699947,0.036551724137931035,10800
300,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,31,0.5559366718667187,0.8082488074880749,1.0,0.1430828651685393,10800
301,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,32,0.6599982333156664,0.99,1.0,0.0856931608133087,10800
302,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,33,0.26636170907163614,0.6839989399894,0.81,0.0738805970149253,10800
303,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,34,0.40999469994699944,0.81,0.89,0.18924227318045866,10800
304,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,35,0.11679936399363988,0.1656664899982333,0.25409984099841,0.05330508474576277,10800
305,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,36,0.98,0.99,1.0,0.48134511536573393,10800
306,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,37,0.04533297999646668,0.32699946999469987,0.6346999469994701,0.018333333333333333,10800
307,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,38,0.10142705712771405,0.40399893998939995,0.71,0.02968503937007874,10800
308,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,39,0.7436353999903635,0.9179978799787998,0.98,0.22657020716872986,10800
309,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,40,0.7199986749867499,0.97849973499735,1.0,0.17630410022781492,10800
310,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,41,0.05636291362913626,0.21999999999999997,0.38409984099841,0.02000000000000007,10800
311,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,42,0.9959996466631333,1.0,1.0,0.5190424374319913,10800
312,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,43,1.0,1.0,1.0,0.18322580645161288,10800
313,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,44,0.07533262665959983,0.18699946999469996,0.35,0.04152380952380953,10800
314,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,45,0.37374966874668747,0.5769994699947,0.69469994699947,0.10974567650092243,10800
315,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,46,0.2457127714134284,0.6169994699946999,0.69,0.08080246913580238,10800
316,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,47,0.39,0.8,0.88,0.052933333333333374,10800
317,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,48,0.96,0.99,1.0,0.2506934984520124,10800
318,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,49,0.43999823331566645,0.7654992049920499,0.89469994699947,0.06680672268907557,10800
319,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,50,1.0,1.0,1.0,0.29472685005811705,10800
320,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,51,0.8200000000000001,0.91,0.9299999999999999,0.28637078132223764,10800
321,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,52,0.27714209999242856,0.91,0.98,0.05108333333333335,10800
322,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,53,1.0,1.0,1.0,0.08925754060324825,10800
323,Multi Session,Close Set,Lee2019_ERP,AR+PSD+RF,54,0.6349966874668747,0.94,0.97,0.16863465866466706,10800
